protein_id,domain1,domain2,signature1,signature2,domain1_length,domain2_length
A0A8T1TAZ7,IPR045860:9-85,IPR016054:10-92,InterPro:IPR045860,InterPro:IPR016054,77,83
A0A8T2IAB5,IPR045860:1-64,IPR035076:2-61,InterPro:IPR045860,InterPro:IPR035076,64,60
A0A8T2IAU2,IPR045860:2-71,IPR035076:3-65,InterPro:IPR045860,InterPro:IPR035076,70,63
A0A8T2IAU2,IPR045860:2-71,IPR016054:3-79,InterPro:IPR045860,InterPro:IPR016054,70,77
A0A8T2IAU2,IPR035076:3-65,IPR016054:3-79,InterPro:IPR035076,InterPro:IPR016054,63,77
A0A8T2ICY2,IPR045860:11-89,IPR035076:31-88,InterPro:IPR045860,InterPro:IPR035076,79,58
A0A8T2IGD1,IPR045860:24-105,IPR016054:27-110,InterPro:IPR045860,InterPro:IPR016054,82,84
A0A8T2IKU5,IPR045860:4-81,IPR035076:4-78,InterPro:IPR045860,InterPro:IPR035076,78,75
A0A8T2IKU5,IPR045860:4-81,IPR016054:3-92,InterPro:IPR045860,InterPro:IPR016054,78,90
A0A8T2IKU5,IPR035076:4-78,IPR016054:3-92,InterPro:IPR035076,InterPro:IPR016054,75,90
A0A8T2ILA4,IPR045860:65-150,IPR016054:67-143,InterPro:IPR045860,InterPro:IPR016054,86,77
A0A8T2IM49,IPR045860:19-94,IPR035076:21-92,InterPro:IPR045860,InterPro:IPR035076,76,72
A0A8T2IM49,IPR045860:19-94,IPR016054:21-102,InterPro:IPR045860,InterPro:IPR016054,76,82
A0A8T2IM49,IPR035076:21-92,IPR016054:21-102,InterPro:IPR035076,InterPro:IPR016054,72,82
A0A8T2IP27,IPR045860:16-102,IPR016054:17-111,InterPro:IPR045860,InterPro:IPR016054,87,95
A0A8T2IP10,IPR045860:18-104,IPR016054:20-113,InterPro:IPR045860,InterPro:IPR016054,87,94
A0A8T2IP10,IPR045860:114-198,IPR016054:120-206,InterPro:IPR045860,InterPro:IPR016054,85,87
A0A8T2IPD6,IPR045860:23-100,IPR016054:26-100,InterPro:IPR045860,InterPro:IPR016054,78,75
A0A8T2IQ57,IPR045860:17-100,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,84,82
A0A8T2IQ57,IPR045860:114-198,IPR016054:116-193,InterPro:IPR045860,InterPro:IPR016054,85,78
A0A8T2IQ79,IPR045860:104-185,IPR016054:106-182,InterPro:IPR045860,InterPro:IPR016054,82,77
A0A8T2IQ79,IPR045860:8-94,IPR016054:10-91,InterPro:IPR045860,InterPro:IPR016054,87,82
A0A8T2IRJ5,IPR045860:24-105,IPR016054:27-110,InterPro:IPR045860,InterPro:IPR016054,82,84
A0A8T2IRQ4,IPR045860:40-117,IPR016054:43-125,InterPro:IPR045860,InterPro:IPR016054,78,83
A0A8T2IRT7,IPR045860:17-104,IPR016054:20-101,InterPro:IPR045860,InterPro:IPR016054,88,82
A0A8T2IRT7,IPR045860:115-195,IPR016054:117-188,InterPro:IPR045860,InterPro:IPR016054,81,72
A0A8T2IS80,IPR045860:14-109,IPR016054:15-101,InterPro:IPR045860,InterPro:IPR016054,96,87
A0A8T2IS80,IPR045860:111-186,IPR016054:116-185,InterPro:IPR045860,InterPro:IPR016054,76,70
A0A8T2IS85,IPR045860:5-97,IPR016054:5-96,InterPro:IPR045860,InterPro:IPR016054,93,92
A0A8T2IS85,IPR045860:105-193,IPR016054:107-204,InterPro:IPR045860,InterPro:IPR016054,89,98
A0A8T2ITF9,IPR045860:1-76,IPR016054:3-73,InterPro:IPR045860,InterPro:IPR016054,76,71
A0A8T2ITF9,IPR045860:87-173,IPR016054:88-164,InterPro:IPR045860,InterPro:IPR016054,87,77
A0A8T2ITI0,IPR045860:111-190,IPR016054:17-111,InterPro:IPR045860,InterPro:IPR016054,80,95
A0A8T2ITI0,IPR045860:111-190,IPR016054:115-170,InterPro:IPR045860,InterPro:IPR016054,80,56
A0A8T2ITI0,IPR045860:16-102,IPR016054:17-111,InterPro:IPR045860,InterPro:IPR016054,87,95
A0A8T2ITM3,IPR045860:17-104,IPR016054:20-101,InterPro:IPR045860,InterPro:IPR016054,88,82
A0A8T2IU83,IPR045860:114-197,IPR016054:116-193,InterPro:IPR045860,InterPro:IPR016054,84,78
A0A8T2IU83,IPR045860:18-104,IPR016054:20-103,InterPro:IPR045860,InterPro:IPR016054,87,84
A0A8T2JCH1,IPR045860:19-94,IPR016054:19-89,InterPro:IPR045860,InterPro:IPR016054,76,71
A0A8T2JDC0,IPR045860:36-109,IPR035076:43-103,InterPro:IPR045860,InterPro:IPR035076,74,61
A0A8T2JDG7,IPR045860:5-85,IPR035076:8-83,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A8T2JDG7,IPR045860:5-85,IPR016054:8-97,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A8T2JDG7,IPR035076:8-83,IPR016054:8-97,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A8T2JGH5,IPR045860:1-68,IPR035076:3-65,InterPro:IPR045860,InterPro:IPR035076,68,63
A0A8T2JTU2,IPR045860:17-106,IPR016054:19-115,InterPro:IPR045860,InterPro:IPR016054,90,97
A0A8T2KP55,IPR045860:21-98,IPR016054:22-100,InterPro:IPR045860,InterPro:IPR016054,78,79
A0A8T2KZI0,IPR045860:12-75,IPR035076:21-75,InterPro:IPR045860,InterPro:IPR035076,64,55
A0A8T2LCS7,IPR045860:109-188,IPR016054:111-195,InterPro:IPR045860,InterPro:IPR016054,80,85
A0A8T2LCS7,IPR045860:19-102,IPR016054:19-105,InterPro:IPR045860,InterPro:IPR016054,84,87
A0A8T2LE65,IPR045860:107-186,IPR035076:112-182,InterPro:IPR045860,InterPro:IPR035076,80,71
A0A8T2LE65,IPR045860:107-186,IPR016054:19-110,InterPro:IPR045860,InterPro:IPR016054,80,92
A0A8T2LE65,IPR045860:107-186,IPR016054:111-194,InterPro:IPR045860,InterPro:IPR016054,80,84
A0A8T2LE65,IPR045860:19-101,IPR016054:19-110,InterPro:IPR045860,InterPro:IPR016054,83,92
A0A8T2LE65,IPR035076:112-182,IPR016054:111-194,InterPro:IPR035076,InterPro:IPR016054,71,84
A0A8T2LEE4,IPR045860:4-86,IPR016054:4-91,InterPro:IPR045860,InterPro:IPR016054,83,88
A0A8T2LEE4,IPR045860:88-161,IPR016054:4-91,InterPro:IPR045860,InterPro:IPR016054,74,88
A0A8T2LEE4,IPR045860:88-161,IPR016054:91-169,InterPro:IPR045860,InterPro:IPR016054,74,79
A0A8T2LEE4,IPR016054:4-91,IPR016054:91-169,InterPro:IPR016054,InterPro:IPR016054,88,79
A0A8T2LED7,IPR045860:107-187,IPR035076:112-182,InterPro:IPR045860,InterPro:IPR035076,81,71
A0A8T2LED7,IPR045860:107-187,IPR016054:111-194,InterPro:IPR045860,InterPro:IPR016054,81,84
A0A8T2LED7,IPR045860:18-101,IPR016054:18-104,InterPro:IPR045860,InterPro:IPR016054,84,87
A0A8T2LED7,IPR035076:112-182,IPR016054:111-194,InterPro:IPR035076,InterPro:IPR016054,71,84
A0A8T2LGY4,IPR045860:19-99,IPR016054:19-102,InterPro:IPR045860,InterPro:IPR016054,81,84
A0A8T2LGY4,IPR045860:105-183,IPR035076:110-179,InterPro:IPR045860,InterPro:IPR035076,79,70
A0A8T2LGY4,IPR045860:105-183,IPR016054:109-191,InterPro:IPR045860,InterPro:IPR016054,79,83
A0A8T2LGY4,IPR035076:110-179,IPR016054:109-191,InterPro:IPR035076,InterPro:IPR016054,70,83
A0A8T2LH67,IPR045860:63-137,IPR016054:66-133,InterPro:IPR045860,InterPro:IPR016054,75,68
A0A8T2LIT3,IPR045860:18-91,IPR035076:24-84,InterPro:IPR045860,InterPro:IPR035076,74,61
A0A8T2LIM1,IPR045860:107-186,IPR035076:112-181,InterPro:IPR045860,InterPro:IPR035076,80,70
A0A8T2LIM1,IPR045860:107-186,IPR016054:111-193,InterPro:IPR045860,InterPro:IPR016054,80,83
A0A8T2LIM1,IPR045860:19-101,IPR016054:19-104,InterPro:IPR045860,InterPro:IPR016054,83,86
A0A8T2LIM1,IPR035076:112-181,IPR016054:111-193,InterPro:IPR035076,InterPro:IPR016054,70,83
A0A8T2LYP8,IPR045860:17-103,IPR035076:20-98,InterPro:IPR045860,InterPro:IPR035076,87,79
A0A8T2LYP8,IPR045860:17-103,IPR016054:20-107,InterPro:IPR045860,InterPro:IPR016054,87,88
A0A8T2LYP8,IPR035076:20-98,IPR016054:20-107,InterPro:IPR035076,InterPro:IPR016054,79,88
A0A8T2M1A5,IPR045860:22-102,IPR016054:24-109,InterPro:IPR045860,InterPro:IPR016054,81,86
A0A8T2M3E7,IPR045860:20-105,IPR016054:21-102,InterPro:IPR045860,InterPro:IPR016054,86,82
A0A8T2MBA0,IPR045860:20-109,IPR016054:21-105,InterPro:IPR045860,InterPro:IPR016054,90,85
A0A8T2MHQ2,IPR045860:18-105,IPR016054:20-102,InterPro:IPR045860,InterPro:IPR016054,88,83
A0A8T2MJG3,IPR045860:27-111,IPR051445:31-121,InterPro:IPR045860,InterPro:IPR051445,85,91
A0A8T2MJG3,IPR045860:27-111,IPR016054:39-109,InterPro:IPR045860,InterPro:IPR016054,85,71
A0A8T2MJG3,IPR051445:31-121,IPR016054:39-109,InterPro:IPR051445,InterPro:IPR016054,91,71
A0A8T2MKR3,IPR045860:18-105,IPR016054:20-101,InterPro:IPR045860,InterPro:IPR016054,88,82
A0A8T2MVE3,IPR045860:22-99,IPR035076:27-96,InterPro:IPR045860,InterPro:IPR035076,78,70
A0A8T2MVE3,IPR045860:22-99,IPR016054:26-104,InterPro:IPR045860,InterPro:IPR016054,78,79
A0A8T2MVE3,IPR035076:27-96,IPR016054:26-104,InterPro:IPR035076,InterPro:IPR016054,70,79
A0A8T2MVN2,IPR045860:675-763,IPR016054:678-760,InterPro:IPR045860,InterPro:IPR016054,89,83
A0A8T2N9Z3,IPR045860:85-163,IPR016054:87-172,InterPro:IPR045860,InterPro:IPR016054,79,86
A0A8T2NA12,IPR045860:14-77,IPR035076:21-77,InterPro:IPR045860,InterPro:IPR035076,64,57
A0A8T2NC85,IPR045860:21-109,IPR016054:22-104,InterPro:IPR045860,InterPro:IPR016054,89,83
A0A8T2NY30,IPR045860:20-98,IPR035076:21-91,InterPro:IPR045860,InterPro:IPR035076,79,71
A0A8T2NYT0,IPR045860:10-95,IPR016054:11-92,InterPro:IPR045860,InterPro:IPR016054,86,82
A0A8T2P713,IPR045860:24-102,IPR016054:26-109,InterPro:IPR045860,InterPro:IPR016054,79,84
A0A8T2PVU4,IPR045860:17-99,IPR035076:19-97,InterPro:IPR045860,InterPro:IPR035076,83,79
A0A8T2PVU4,IPR045860:17-99,IPR016054:19-111,InterPro:IPR045860,InterPro:IPR016054,83,93
A0A8T2PVU4,IPR035076:19-97,IPR016054:19-111,InterPro:IPR035076,InterPro:IPR016054,79,93
A0A8T2PWY8,IPR045860:97-170,IPR016054:98-170,InterPro:IPR045860,InterPro:IPR016054,74,73
A0A8T3CLY1,IPR045860:18-107,IPR016054:20-103,InterPro:IPR045860,InterPro:IPR016054,90,84
A0A8T3CMH6,IPR045860:105-185,IPR016054:107-194,InterPro:IPR045860,InterPro:IPR016054,81,88
A0A8T3CMH6,IPR045860:17-96,IPR016054:21-102,InterPro:IPR045860,InterPro:IPR016054,80,82
A0A8T3CQ92,IPR045860:18-103,IPR035076:21-99,InterPro:IPR045860,InterPro:IPR035076,86,79
A0A8T3CQ92,IPR045860:18-103,IPR016054:21-112,InterPro:IPR045860,InterPro:IPR016054,86,92
A0A8T3CQ92,IPR035076:21-99,IPR016054:21-112,InterPro:IPR035076,InterPro:IPR016054,79,92
A0A8T3CRA5,IPR045860:18-103,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,86,82
A0A8T3CUP2,IPR045860:112-189,IPR035076:117-186,InterPro:IPR045860,InterPro:IPR035076,78,70
A0A8T3CUP2,IPR045860:112-189,IPR016054:116-199,InterPro:IPR045860,InterPro:IPR016054,78,84
A0A8T3CUP2,IPR045860:18-106,IPR016054:18-111,InterPro:IPR045860,InterPro:IPR016054,89,94
A0A8T3CUP2,IPR035076:117-186,IPR016054:116-199,InterPro:IPR035076,InterPro:IPR016054,70,84
A0A8T3CV20,IPR045860:110-192,IPR035076:112-186,InterPro:IPR045860,InterPro:IPR035076,83,75
A0A8T3CV20,IPR045860:110-192,IPR016054:111-194,InterPro:IPR045860,InterPro:IPR016054,83,84
A0A8T3CV20,IPR035076:112-186,IPR016054:111-194,InterPro:IPR035076,InterPro:IPR016054,75,84
A0A8T3CV86,IPR045860:19-97,IPR016054:22-105,InterPro:IPR045860,InterPro:IPR016054,79,84
A0A8T3DAX1,IPR045860:14-77,IPR035076:21-77,InterPro:IPR045860,InterPro:IPR035076,64,57
A0A8T3DHT4,IPR045860:24-102,IPR016054:26-109,InterPro:IPR045860,InterPro:IPR016054,79,84
A0A8T3DL47,IPR045860:18-91,IPR035076:21-91,InterPro:IPR045860,InterPro:IPR035076,74,71
A0A8T3DX98,IPR045860:17-99,IPR035076:19-97,InterPro:IPR045860,InterPro:IPR035076,83,79
A0A8T3DX98,IPR045860:17-99,IPR016054:19-111,InterPro:IPR045860,InterPro:IPR016054,83,93
A0A8T3DX98,IPR035076:19-97,IPR016054:19-111,InterPro:IPR035076,InterPro:IPR016054,79,93
A0A8T3E715,IPR045860:18-103,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,86,82
A0A8U0N510,IPR045860:142-206,IPR016054:143-217,InterPro:IPR045860,InterPro:IPR016054,65,75
A0A8U0N5X8,IPR045860:128-207,IPR016054:130-205,InterPro:IPR045860,InterPro:IPR016054,80,76
A0A8U0NGB0,IPR045860:58-125,IPR035076:59-121,InterPro:IPR045860,InterPro:IPR035076,68,63
A0A8U0NNG3,IPR045860:12-93,IPR035076:21-92,InterPro:IPR045860,InterPro:IPR035076,82,72
A0A8U0NNG3,IPR045860:12-93,IPR016054:21-105,InterPro:IPR045860,InterPro:IPR016054,82,85
A0A8U0NNG3,IPR035076:21-92,IPR016054:21-105,InterPro:IPR035076,InterPro:IPR016054,72,85
A0A8U0PAG4,IPR045860:19-107,IPR016054:20-103,InterPro:IPR045860,InterPro:IPR016054,89,84
A0A8U0PCV7,IPR045860:10-93,IPR016054:11-90,InterPro:IPR045860,InterPro:IPR016054,84,80
A0A8U0PJX2,IPR045860:52-131,IPR016054:53-135,InterPro:IPR045860,InterPro:IPR016054,80,83
A0A8U0PR70,IPR045860:21-80,IPR035076:22-78,InterPro:IPR045860,InterPro:IPR035076,60,57
A0A8U0PVC4,IPR045860:17-106,IPR016054:18-106,InterPro:IPR045860,InterPro:IPR016054,90,89
A0A8U0PVC4,IPR045860:109-190,IPR035076:113-185,InterPro:IPR045860,InterPro:IPR035076,82,73
A0A8U0PVC4,IPR045860:109-190,IPR016054:113-198,InterPro:IPR045860,InterPro:IPR016054,82,86
A0A8U0PVC4,IPR035076:113-185,IPR016054:113-198,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A8U0QAD0,IPR045860:17-108,IPR016054:20-116,InterPro:IPR045860,InterPro:IPR016054,92,97
A0A8U0QAD0,IPR045860:114-193,IPR016054:20-116,InterPro:IPR045860,InterPro:IPR016054,80,97
A0A8U0QR44,IPR045860:19-105,IPR016054:22-102,InterPro:IPR045860,InterPro:IPR016054,87,81
A0A8U0QWM2,IPR045860:107-184,IPR035076:112-182,InterPro:IPR045860,InterPro:IPR035076,78,71
A0A8U0QWM2,IPR045860:107-184,IPR016054:18-110,InterPro:IPR045860,InterPro:IPR016054,78,93
A0A8U0QWM2,IPR045860:107-184,IPR016054:112-194,InterPro:IPR045860,InterPro:IPR016054,78,83
A0A8U0QWM2,IPR045860:16-103,IPR016054:18-110,InterPro:IPR045860,InterPro:IPR016054,88,93
A0A8U0QWM2,IPR035076:112-182,IPR016054:112-194,InterPro:IPR035076,InterPro:IPR016054,71,83
A0A8U0R1H3,IPR045860:5-93,IPR016054:6-90,InterPro:IPR045860,InterPro:IPR016054,89,85
A0A8U0RS67,IPR045860:20-101,IPR035076:21-98,InterPro:IPR045860,InterPro:IPR035076,82,78
A0A8U0RS67,IPR045860:20-101,IPR016054:21-111,InterPro:IPR045860,InterPro:IPR016054,82,91
A0A8U0RS67,IPR035076:21-98,IPR016054:21-111,InterPro:IPR035076,InterPro:IPR016054,78,91
A0A8U0RSI9,IPR045860:23-111,IPR016054:27-122,InterPro:IPR045860,InterPro:IPR016054,89,96
A0A8U0RVF9,IPR045860:17-108,IPR035076:18-106,InterPro:IPR045860,InterPro:IPR035076,92,89
A0A8U0RVI1,IPR045860:24-123,IPR051445:22-148,InterPro:IPR045860,InterPro:IPR051445,100,127
A0A8U0RVI1,IPR045860:24-123,IPR016054:27-88,InterPro:IPR045860,InterPro:IPR016054,100,62
A0A8U0RVI1,IPR051445:22-148,IPR016054:27-88,InterPro:IPR051445,InterPro:IPR016054,127,62
A0A8U0RVN0,IPR045860:17-99,IPR016054:16-110,InterPro:IPR045860,InterPro:IPR016054,83,95
A0A8U0RW76,IPR045860:23-113,IPR051445:2-140,InterPro:IPR045860,InterPro:IPR051445,91,139
A0A8U0RW76,IPR045860:23-113,IPR016054:24-124,InterPro:IPR045860,InterPro:IPR016054,91,101
A0A8U0RW76,IPR051445:2-140,IPR016054:24-124,InterPro:IPR051445,InterPro:IPR016054,139,101
A0A8U0RY87,IPR045860:29-109,IPR016054:29-117,InterPro:IPR045860,InterPro:IPR016054,81,89
A0A8U0RY87,IPR045860:120-215,IPR016054:123-213,InterPro:IPR045860,InterPro:IPR016054,96,91
A0A8U0RY87,IPR045860:216-306,IPR016054:218-312,InterPro:IPR045860,InterPro:IPR016054,91,95
A0A8U0RY93,IPR045860:194-284,IPR016054:196-290,InterPro:IPR045860,InterPro:IPR016054,91,95
A0A8U0RY93,IPR045860:29-108,IPR045860:105-193,InterPro:IPR045860,InterPro:IPR045860,80,89
A0A8U0RY93,IPR045860:29-108,IPR016054:29-108,InterPro:IPR045860,InterPro:IPR016054,80,80
A0A8U0RY93,IPR045860:105-193,IPR016054:29-108,InterPro:IPR045860,InterPro:IPR016054,89,80
A0A8U0RY93,IPR045860:105-193,IPR016054:109-191,InterPro:IPR045860,InterPro:IPR016054,89,83
A0A8U0RYG4,IPR045860:5-85,IPR016054:5-93,InterPro:IPR045860,InterPro:IPR016054,81,89
A0A8U0RYG4,IPR045860:96-191,IPR016054:99-189,InterPro:IPR045860,InterPro:IPR016054,96,91
A0A8U0RYG4,IPR045860:192-282,IPR016054:194-288,InterPro:IPR045860,InterPro:IPR016054,91,95
A0A8U0S088,IPR045860:67-144,IPR035076:70-142,InterPro:IPR045860,InterPro:IPR035076,78,73
A0A8U0S088,IPR045860:67-144,IPR016054:70-156,InterPro:IPR045860,InterPro:IPR016054,78,87
A0A8U0S088,IPR035076:70-142,IPR016054:70-156,InterPro:IPR035076,InterPro:IPR016054,73,87
A0A8U0S0I6,IPR045860:54-138,IPR035076:60-136,InterPro:IPR045860,InterPro:IPR035076,85,77
A0A8U0S0K6,IPR045860:13-95,IPR035076:21-93,InterPro:IPR045860,InterPro:IPR035076,83,73
A0A8U0S176,IPR045860:120-197,IPR035076:123-195,InterPro:IPR045860,InterPro:IPR035076,78,73
A0A8U0S176,IPR045860:120-197,IPR016054:123-209,InterPro:IPR045860,InterPro:IPR016054,78,87
A0A8U0S176,IPR035076:123-195,IPR016054:123-209,InterPro:IPR035076,InterPro:IPR016054,73,87
A0A8U0S190,IPR045860:93-181,IPR016054:97-192,InterPro:IPR045860,InterPro:IPR016054,89,96
A0A8U0SRK5,IPR045860:16-94,IPR035076:21-93,InterPro:IPR045860,InterPro:IPR035076,79,73
A0A8U0SRK5,IPR045860:16-94,IPR042339:1-128,InterPro:IPR045860,InterPro:IPR042339,79,128
A0A8U0SRK5,IPR045860:16-94,IPR016054:21-106,InterPro:IPR045860,InterPro:IPR016054,79,86
A0A8U0SRK5,IPR035076:21-93,IPR042339:1-128,InterPro:IPR035076,InterPro:IPR042339,73,128
A0A8U0SRK5,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A8U0SRK5,IPR042339:1-128,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,128,86
A0A8U0T1P5,IPR045860:324-402,IPR016054:326-401,InterPro:IPR045860,InterPro:IPR016054,79,76
A0A8U0T1P5,IPR045860:129-194,IPR016054:130-203,InterPro:IPR045860,InterPro:IPR016054,66,74
A0A8U0T290,IPR045860:128-217,IPR016054:130-213,InterPro:IPR045860,InterPro:IPR016054,90,84
A0A8U0T511,IPR045860:22-108,IPR016054:22-108,InterPro:IPR045860,InterPro:IPR016054,87,87
A0A8U0TMJ2,IPR045860:10-99,IPR016054:12-94,InterPro:IPR045860,InterPro:IPR016054,90,83
A0A8U0TSP6,IPR045860:19-100,IPR035076:20-98,InterPro:IPR045860,InterPro:IPR035076,82,79
A0A8U0TSP6,IPR045860:19-100,IPR016054:20-112,InterPro:IPR045860,InterPro:IPR016054,82,93
A0A8U0TSP6,IPR035076:20-98,IPR016054:20-112,InterPro:IPR035076,InterPro:IPR016054,79,93
A0A8U0TT32,IPR045860:25-141,IPR045860:139-255,InterPro:IPR045860,InterPro:IPR045860,117,117
A0A8U0TT32,IPR045860:481-595,IPR045860:367-483,InterPro:IPR045860,InterPro:IPR045860,115,117
A0A8U0TT32,IPR045860:253-369,IPR045860:367-483,InterPro:IPR045860,InterPro:IPR045860,117,117
A0A8U0TT32,IPR045860:253-369,IPR045860:139-255,InterPro:IPR045860,InterPro:IPR045860,117,117
A0A8U0TUL0,IPR045860:18-105,IPR016054:19-102,InterPro:IPR045860,InterPro:IPR016054,88,84
A0A8U0TX07,IPR045860:17-107,IPR016054:19-107,InterPro:IPR045860,InterPro:IPR016054,91,89
A0A8U0TX07,IPR045860:110-191,IPR035076:114-186,InterPro:IPR045860,InterPro:IPR035076,82,73
A0A8U0TX07,IPR045860:110-191,IPR016054:114-199,InterPro:IPR045860,InterPro:IPR016054,82,86
A0A8U0TX07,IPR035076:114-186,IPR016054:114-199,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A8U0TYS2,IPR045860:109-186,IPR035076:114-184,InterPro:IPR045860,InterPro:IPR035076,78,71
A0A8U0TYS2,IPR045860:109-186,IPR016054:114-196,InterPro:IPR045860,InterPro:IPR016054,78,83
A0A8U0TYS2,IPR045860:16-105,IPR016054:18-99,InterPro:IPR045860,InterPro:IPR016054,90,82
A0A8U0TYS2,IPR035076:114-184,IPR016054:114-196,InterPro:IPR035076,InterPro:IPR016054,71,83
A0A8U0U0P5,IPR045860:10-98,IPR016054:11-95,InterPro:IPR045860,InterPro:IPR016054,89,85
A0A8U0UVH9,IPR045860:27-111,IPR016054:27-123,InterPro:IPR045860,InterPro:IPR016054,85,97
A0A8U0UZ77,IPR045860:101-181,IPR035076:107-179,InterPro:IPR045860,InterPro:IPR035076,81,73
A0A8U0UZ77,IPR045860:101-181,IPR016054:107-193,InterPro:IPR045860,InterPro:IPR016054,81,87
A0A8U0UZ77,IPR035076:107-179,IPR016054:107-193,InterPro:IPR035076,InterPro:IPR016054,73,87
A0A8U0V128,IPR045860:19-103,IPR035076:24-101,InterPro:IPR045860,InterPro:IPR035076,85,78
A0A8U0V128,IPR045860:19-103,IPR016054:24-111,InterPro:IPR045860,InterPro:IPR016054,85,88
A0A8U0V128,IPR035076:24-101,IPR016054:24-111,InterPro:IPR035076,InterPro:IPR016054,78,88
A0A8U1BVC0,IPR045860:22-99,IPR016054:24-104,InterPro:IPR045860,InterPro:IPR016054,78,81
A0A8U1H3Q3,IPR045860:5-94,IPR016054:6-90,InterPro:IPR045860,InterPro:IPR016054,90,85
A0A8V0XRA0,IPR045860:38-118,IPR035076:41-116,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A8V0XRA0,IPR045860:38-118,IPR016054:41-130,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A8V0XRA0,IPR035076:41-116,IPR016054:41-130,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A8V0XVM4,IPR045860:47-127,IPR035076:50-125,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A8V0XVM4,IPR045860:47-127,IPR016054:50-139,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A8V0XVM4,IPR035076:50-125,IPR016054:50-139,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A8V0XWY0,IPR045860:54-130,IPR035076:57-128,InterPro:IPR045860,InterPro:IPR035076,77,72
A0A8V0XWY0,IPR045860:54-130,IPR016054:57-142,InterPro:IPR045860,InterPro:IPR016054,77,86
A0A8V0XWY0,IPR035076:57-128,IPR016054:57-142,InterPro:IPR035076,InterPro:IPR016054,72,86
A0A8V0XZJ9,IPR045860:58-140,IPR035076:61-138,InterPro:IPR045860,InterPro:IPR035076,83,78
A0A8V0XZJ9,IPR045860:58-140,IPR016054:61-148,InterPro:IPR045860,InterPro:IPR016054,83,88
A0A8V0XZJ9,IPR035076:61-138,IPR016054:61-148,InterPro:IPR035076,InterPro:IPR016054,78,88
A0A8V0Y033,IPR045860:140-220,IPR035076:143-218,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A8V0Y033,IPR045860:140-220,IPR016054:143-232,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A8V0Y033,IPR035076:143-218,IPR016054:143-232,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A8V0Y052,IPR045860:62-139,IPR035076:62-137,InterPro:IPR045860,InterPro:IPR035076,78,76
A0A8V0Y052,IPR045860:62-139,IPR016054:61-147,InterPro:IPR045860,InterPro:IPR016054,78,87
A0A8V0Y052,IPR035076:62-137,IPR016054:61-147,InterPro:IPR035076,InterPro:IPR016054,76,87
A0A8V0Y087,IPR045860:19-99,IPR035076:21-97,InterPro:IPR045860,InterPro:IPR035076,81,77
A0A8V0Y087,IPR045860:19-99,IPR016054:21-109,InterPro:IPR045860,InterPro:IPR016054,81,89
A0A8V0Y087,IPR035076:21-97,IPR016054:21-109,InterPro:IPR035076,InterPro:IPR016054,77,89
A0A8V0Y2Z3,IPR045860:18-100,IPR035076:21-98,InterPro:IPR045860,InterPro:IPR035076,83,78
A0A8V0Y2Z3,IPR045860:18-100,IPR016054:21-108,InterPro:IPR045860,InterPro:IPR016054,83,88
A0A8V0Y2Z3,IPR035076:21-98,IPR016054:21-108,InterPro:IPR035076,InterPro:IPR016054,78,88
A0A8V0YA07,IPR045860:169-254,IPR016054:172-239,InterPro:IPR045860,InterPro:IPR016054,86,68
A0A8V0Z223,IPR045860:29-106,IPR035076:32-100,InterPro:IPR045860,InterPro:IPR035076,78,69
A0A8V5GDM4,IPR045860:21-108,IPR016054:22-108,InterPro:IPR045860,InterPro:IPR016054,88,87
A0A8V5GGW4,IPR045860:33-119,IPR016054:35-88,InterPro:IPR045860,InterPro:IPR016054,87,54
A0A8V5GXQ5,IPR045860:17-104,IPR016054:19-99,InterPro:IPR045860,InterPro:IPR016054,88,81
A0A8V5H3L4,IPR045860:18-94,IPR035076:21-92,InterPro:IPR045860,InterPro:IPR035076,77,72
A0A8V5H3L4,IPR045860:18-94,IPR016054:21-106,InterPro:IPR045860,InterPro:IPR016054,77,86
A0A8V5H3L4,IPR035076:21-92,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,72,86
A0A8V5H6D6,IPR045860:12-99,IPR035076:22-97,InterPro:IPR045860,InterPro:IPR035076,88,76
A0A8V5H6D6,IPR045860:12-99,IPR016054:21-111,InterPro:IPR045860,InterPro:IPR016054,88,91
A0A8V5H6D6,IPR035076:22-97,IPR016054:21-111,InterPro:IPR035076,InterPro:IPR016054,76,91
