protein_id,protein_name,tax_id,scientific_name,sequence_length,domain_start,domain_end,signature_name,interpro_domain_name
A0A9L0K7R8,UPAR/Ly6 domain-containing protein,9793,Equus asinus,154,1,154,IPR052874,Sperm-binding zona pellucida regulatory protein
A0A898IKZ4,Three-finger toxin,8633,Calliophis bivirgatus,81,22,80,IPR003571,Snake three-finger toxin
A0A898IKZ4,Three-finger toxin,8633,Calliophis bivirgatus,81,28,45,IPR003572,"Snake cytotoxin, cobra-type"
A0A898IKZ4,Three-finger toxin,8633,Calliophis bivirgatus,81,72,79,IPR003572,"Snake cytotoxin, cobra-type"
A0A898IKZ4,Three-finger toxin,8633,Calliophis bivirgatus,81,14,81,IPR045860,Snake toxin-like superfamily
A0A898IKZ4,Three-finger toxin,8633,Calliophis bivirgatus,81,31,80,IPR054131,Snake toxin cobra-type
A0A0B8RSZ1,Three-finger toxin 1e,1899461,Philothamnus irregularis,109,46,107,IPR003571,Snake three-finger toxin
A0A0B8RSZ1,Three-finger toxin 1e,1899461,Philothamnus irregularis,109,84,104,IPR018354,"Snake toxin, conserved site"
A0A0B8RSZ1,Three-finger toxin 1e,1899461,Philothamnus irregularis,109,35,109,IPR045860,Snake toxin-like superfamily
A0A0B8RSZ1,Three-finger toxin 1e,1899461,Philothamnus irregularis,109,47,107,IPR054131,Snake toxin cobra-type
A0A815C1A5,Protein sleepless,392033,Rotaria sordida,126,17,97,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A815C1A5,Protein sleepless,392033,Rotaria sordida,126,16,98,IPR045860,Snake toxin-like superfamily
A0A815C1A5,Protein sleepless,392033,Rotaria sordida,126,3,124,IPR050975,Sleep homeostasis regulator
A0A1W4WLE4,Uncharacterized protein LOC108736688 isoform X2,224129,Agrilus planipennis,123,8,97,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A1W4WLE4,Uncharacterized protein LOC108736688 isoform X2,224129,Agrilus planipennis,123,7,97,IPR045860,Snake toxin-like superfamily
A0A1W4WLE4,Uncharacterized protein LOC108736688 isoform X2,224129,Agrilus planipennis,123,7,117,IPR050975,Sleep homeostasis regulator
A0A6P8KDB5,Uncharacterized protein LOC117145562,7226,Drosophila mauritiana,180,96,148,IPR045860,Snake toxin-like superfamily
A0A820MAY5,Uncharacterized protein,392032,Rotaria socialis,114,22,89,IPR045860,Snake toxin-like superfamily
A0AAD9RXY4,Protein sleepless,1348599,Odynerus spinipes,144,23,117,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0AAD9RXY4,Protein sleepless,1348599,Odynerus spinipes,144,20,119,IPR045860,Snake toxin-like superfamily
A0AAD9RXY4,Protein sleepless,1348599,Odynerus spinipes,144,3,137,IPR050975,Sleep homeostasis regulator
R4G2L3,3FTx-Sut-50,529716,Suta fasciata,92,22,84,IPR003571,Snake three-finger toxin
R4G2L3,3FTx-Sut-50,529716,Suta fasciata,92,61,81,IPR018354,"Snake toxin, conserved site"
R4G2L3,3FTx-Sut-50,529716,Suta fasciata,92,13,89,IPR045860,Snake toxin-like superfamily
R4G2L3,3FTx-Sut-50,529716,Suta fasciata,92,24,84,IPR054131,Snake toxin cobra-type
A0A2K5V4S1,CD59 glycoprotein,9541,Macaca fascicularis,164,62,143,IPR016054,Ly-6 antigen/uPA receptor-like
A0A2K5V4S1,CD59 glycoprotein,9541,Macaca fascicularis,164,63,106,IPR018363,"CD59 antigen, conserved site"
A0A2K5V4S1,CD59 glycoprotein,9541,Macaca fascicularis,164,61,139,IPR045860,Snake toxin-like superfamily
A0A2K5V4S1,CD59 glycoprotein,9541,Macaca fascicularis,164,37,163,IPR056949,CD59 glycoprotein
Q8SQ46,CD59 glycoprotein,9541,Macaca fascicularis,128,26,107,IPR016054,Ly-6 antigen/uPA receptor-like
Q8SQ46,CD59 glycoprotein,9541,Macaca fascicularis,128,27,70,IPR018363,"CD59 antigen, conserved site"
Q8SQ46,CD59 glycoprotein,9541,Macaca fascicularis,128,25,103,IPR045860,Snake toxin-like superfamily
Q8SQ46,CD59 glycoprotein,9541,Macaca fascicularis,128,1,127,IPR056949,CD59 glycoprotein
A0A1I7TJE2,Protein sleepless,1561998,Caenorhabditis tropicalis,137,20,109,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A1I7TJE2,Protein sleepless,1561998,Caenorhabditis tropicalis,137,5,130,IPR050975,Sleep homeostasis regulator
H9G8Z7,Uncharacterized protein,28377,Anolis carolinensis,163,23,103,IPR004126,"Phospholipase A2 inhibitor, N-terminal domain"
H9G8Z7,Uncharacterized protein,28377,Anolis carolinensis,163,117,158,IPR016054,Ly-6 antigen/uPA receptor-like
H9G8Z7,Uncharacterized protein,28377,Anolis carolinensis,163,19,106,IPR045860,Snake toxin-like superfamily
H9G8Z7,Uncharacterized protein,28377,Anolis carolinensis,163,115,161,IPR045860,Snake toxin-like superfamily
H9G8Z7,Uncharacterized protein,28377,Anolis carolinensis,163,12,154,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0A914B2E7,Uncharacterized protein,46514,Patiria miniata,134,19,110,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A914B2E7,Uncharacterized protein,46514,Patiria miniata,134,34,110,IPR045860,Snake toxin-like superfamily
A0A914B2E7,Uncharacterized protein,46514,Patiria miniata,134,11,133,IPR050975,Sleep homeostasis regulator
Q16JT0,AAEL013220-PA,7159,Aedes aegypti,165,23,136,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
Q16JT0,AAEL013220-PA,7159,Aedes aegypti,165,7,157,IPR050975,Sleep homeostasis regulator
A0A8W4FLK7,UPAR/Ly6 domain-containing protein,9823,Sus scrofa,165,35,131,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8W4FLK7,UPAR/Ly6 domain-containing protein,9823,Sus scrofa,165,37,84,IPR018363,"CD59 antigen, conserved site"
A0A8W4FLK7,UPAR/Ly6 domain-containing protein,9823,Sus scrofa,165,33,120,IPR045860,Snake toxin-like superfamily
A0A8W4FLK7,UPAR/Ly6 domain-containing protein,9823,Sus scrofa,165,28,165,IPR052874,Sperm-binding zona pellucida regulatory protein
A0AA35NW11,MAC-inhibitory protein,74358,Podarcis lilfordi,121,25,108,IPR016054,Ly-6 antigen/uPA receptor-like
A0AA35NW11,MAC-inhibitory protein,74358,Podarcis lilfordi,121,24,101,IPR045860,Snake toxin-like superfamily
A0AA35NW11,MAC-inhibitory protein,74358,Podarcis lilfordi,121,6,121,IPR056949,CD59 glycoprotein
A0A4E0RIF4,Snake toxin/toxin-like domain-containing protein,6192,Fasciola hepatica,138,36,109,IPR035076,Snake toxin/toxin-like
A0A4E0RIF4,Snake toxin/toxin-like domain-containing protein,6192,Fasciola hepatica,138,29,111,IPR045860,Snake toxin-like superfamily
A0A0L8GGP3,Protein sleepless,37653,Octopus bimaculoides,139,24,114,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A0L8GGP3,Protein sleepless,37653,Octopus bimaculoides,139,3,130,IPR050975,Sleep homeostasis regulator
A0AAN8S1K3,Protein sleepless,468196,Polyplax serrata,159,33,130,IPR045860,Snake toxin-like superfamily
A0A8C0A5A7,UPAR/Ly6 domain-containing protein,30521,Bos mutus grunniens,144,41,123,IPR045860,Snake toxin-like superfamily
A0A8C0A5A7,UPAR/Ly6 domain-containing protein,30521,Bos mutus grunniens,144,39,121,IPR050918,CNF-like Phospholipase A2 Inhibitor
P01404,Toxin F-VIII,8618,Dendroaspis angusticeps,81,22,80,IPR003571,Snake three-finger toxin
P01404,Toxin F-VIII,8618,Dendroaspis angusticeps,81,59,77,IPR018354,"Snake toxin, conserved site"
P01404,Toxin F-VIII,8618,Dendroaspis angusticeps,81,22,81,IPR045860,Snake toxin-like superfamily
P01404,Toxin F-VIII,8618,Dendroaspis angusticeps,81,23,80,IPR054131,Snake toxin cobra-type
A0A814RM61,Protein quiver,392033,Rotaria sordida,127,18,98,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A814RM61,Protein quiver,392033,Rotaria sordida,127,17,100,IPR045860,Snake toxin-like superfamily
A0A814RM61,Protein quiver,392033,Rotaria sordida,127,3,125,IPR050975,Sleep homeostasis regulator
A0A0N4UD58,Protein sleepless,318479,Dracunculus medinensis,135,20,110,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A0N4UD58,Protein sleepless,318479,Dracunculus medinensis,135,3,132,IPR050975,Sleep homeostasis regulator
A0A816DA11,Snake toxin/toxin-like domain-containing protein,392030,Rotaria magnacalcarata,125,25,97,IPR035076,Snake toxin/toxin-like
A0A816DA11,Snake toxin/toxin-like domain-containing protein,392030,Rotaria magnacalcarata,125,24,100,IPR045860,Snake toxin-like superfamily
A0AA85BER1,UPAR/Ly6 domain-containing protein,31246,Schistosoma mattheei,117,28,94,IPR045860,Snake toxin-like superfamily
A0A814AEI0,Protein quiver,392033,Rotaria sordida,148,31,113,IPR045860,Snake toxin-like superfamily
A0A2K6T1S7,UPAR/Ly6 domain-containing protein,39432,Saimiri boliviensis boliviensis,60,16,59,IPR016054,Ly-6 antigen/uPA receptor-like
A0A3P9CUU9,UPAR/Ly6 domain-containing protein,106582,Maylandia zebra,90,17,90,IPR045860,Snake toxin-like superfamily
A0A2K5IGQ5,UPAR/Ly6 domain-containing protein,336983,Colobus angolensis palliatus,126,46,124,IPR016054,Ly-6 antigen/uPA receptor-like
A0A9D4M0Z1,Snake toxin/toxin-like domain-containing protein,45954,Dreissena polymorpha,126,41,119,IPR035076,Snake toxin/toxin-like
A0A9D4M0Z1,Snake toxin/toxin-like domain-containing protein,45954,Dreissena polymorpha,126,38,121,IPR045860,Snake toxin-like superfamily
Q9VII5,GEO08323p1,7227,Drosophila melanogaster,159,27,130,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
Q9VII5,GEO08323p1,7227,Drosophila melanogaster,159,10,152,IPR050975,Sleep homeostasis regulator
U3IGG9,LY6/PLAUR domain containing 6B,8840,Anas platyrhynchos platyrhynchos,169,3,168,IPR039457,Ly6/PLAUR domain-containing protein 6-like
U3IGG9,LY6/PLAUR domain containing 6B,8840,Anas platyrhynchos platyrhynchos,169,42,129,IPR045860,Snake toxin-like superfamily
A0A3B4YTB2,UPAR/Ly6 domain-containing protein,1841481,Seriola lalandi dorsalis,130,19,115,IPR016054,Ly-6 antigen/uPA receptor-like
A0A3B4YTB2,UPAR/Ly6 domain-containing protein,1841481,Seriola lalandi dorsalis,130,18,106,IPR045860,Snake toxin-like superfamily
A0A3B4YTB2,UPAR/Ly6 domain-containing protein,1841481,Seriola lalandi dorsalis,130,4,129,IPR046354,Sperm acrosome membrane-associated protein 4/Protein Bouncer
A0A1A8CMB6,Snake toxin/toxin-like domain-containing protein,1051664,Nothobranchius kadleci,78,22,72,IPR018363,"CD59 antigen, conserved site"
A0A1A8CMB6,Snake toxin/toxin-like domain-containing protein,1051664,Nothobranchius kadleci,78,21,78,IPR035076,Snake toxin/toxin-like
A0A1A8CMB6,Snake toxin/toxin-like domain-containing protein,1051664,Nothobranchius kadleci,78,21,78,IPR045860,Snake toxin-like superfamily
A0A7J7XHU1,UPAR/Ly6 domain-containing protein,51298,Myotis myotis,144,41,122,IPR045860,Snake toxin-like superfamily
H0VAN7,LY6/PLAUR domain containing 6,10141,Cavia porcellus,169,5,168,IPR039457,Ly6/PLAUR domain-containing protein 6-like
H0VAN7,LY6/PLAUR domain containing 6,10141,Cavia porcellus,169,45,127,IPR045860,Snake toxin-like superfamily
A0A2Y9MGB5,CD59 glycoprotein,9749,Delphinapterus leucas,123,26,109,IPR016054,Ly-6 antigen/uPA receptor-like
A0A2Y9MGB5,CD59 glycoprotein,9749,Delphinapterus leucas,123,27,71,IPR018363,"CD59 antigen, conserved site"
A0A2Y9MGB5,CD59 glycoprotein,9749,Delphinapterus leucas,123,25,102,IPR045860,Snake toxin-like superfamily
A0A2Y9MGB5,CD59 glycoprotein,9749,Delphinapterus leucas,123,1,123,IPR056949,CD59 glycoprotein
A0A6P6IC45,UPAR/Ly6 domain-containing protein,9696,Puma concolor,104,24,102,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C7H557,UPAR/Ly6 domain-containing protein,8019,Oncorhynchus kisutch,88,3,68,IPR045860,Snake toxin-like superfamily
A0A8C7H557,UPAR/Ly6 domain-containing protein,8019,Oncorhynchus kisutch,88,1,78,IPR046354,Sperm acrosome membrane-associated protein 4/Protein Bouncer
A0A815MQ11,Uncharacterized protein,392033,Rotaria sordida,132,21,97,IPR045860,Snake toxin-like superfamily
A0A5F7ZL10,UPAR/Ly6 domain-containing protein,9544,Macaca mulatta,175,45,140,IPR016054,Ly-6 antigen/uPA receptor-like
A0A5F7ZL10,UPAR/Ly6 domain-containing protein,9544,Macaca mulatta,175,47,94,IPR018363,"CD59 antigen, conserved site"
A0A5F7ZL10,UPAR/Ly6 domain-containing protein,9544,Macaca mulatta,175,38,129,IPR045860,Snake toxin-like superfamily
A0A5F7ZL10,UPAR/Ly6 domain-containing protein,9544,Macaca mulatta,175,15,175,IPR052874,Sperm-binding zona pellucida regulatory protein
A0AAX6NSS9,UPAR/Ly6 domain-containing protein,10181,Heterocephalus glaber,157,38,124,IPR016054,Ly-6 antigen/uPA receptor-like
A0AAX6NSS9,UPAR/Ly6 domain-containing protein,10181,Heterocephalus glaber,157,38,124,IPR045860,Snake toxin-like superfamily
T0ML30,CD59 glycoprotein,419612,Camelus ferus,127,29,113,IPR016054,Ly-6 antigen/uPA receptor-like
T0ML30,CD59 glycoprotein,419612,Camelus ferus,127,30,74,IPR018363,"CD59 antigen, conserved site"
T0ML30,CD59 glycoprotein,419612,Camelus ferus,127,28,106,IPR045860,Snake toxin-like superfamily
T0ML30,CD59 glycoprotein,419612,Camelus ferus,127,4,127,IPR056949,CD59 glycoprotein
H0XZ56,UPAR/Ly6 domain-containing protein,30611,Otolemur garnettii,127,21,105,IPR016054,Ly-6 antigen/uPA receptor-like
H0XZ56,UPAR/Ly6 domain-containing protein,30611,Otolemur garnettii,127,22,67,IPR018363,"CD59 antigen, conserved site"
H0XZ56,UPAR/Ly6 domain-containing protein,30611,Otolemur garnettii,127,21,92,IPR035076,Snake toxin/toxin-like
H0XZ56,UPAR/Ly6 domain-containing protein,30611,Otolemur garnettii,127,1,127,IPR042339,Lymphocyte antigen 6D
H0XZ56,UPAR/Ly6 domain-containing protein,30611,Otolemur garnettii,127,12,93,IPR045860,Snake toxin-like superfamily
A0A8D2DD95,UPAR/Ly6 domain-containing protein,55149,Sciurus vulgaris,106,19,99,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8D2DD95,UPAR/Ly6 domain-containing protein,55149,Sciurus vulgaris,106,17,98,IPR045860,Snake toxin-like superfamily
A0A2I0TVE1,Snake toxin/toxin-like domain-containing protein,1758121,Limosa lapponica baueri,87,13,58,IPR035076,Snake toxin/toxin-like
A0A2I0TVE1,Snake toxin/toxin-like domain-containing protein,1758121,Limosa lapponica baueri,87,9,62,IPR045860,Snake toxin-like superfamily
A0A2I0TVE1,Snake toxin/toxin-like domain-containing protein,1758121,Limosa lapponica baueri,87,24,85,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A8T0AM89,Ly6/PLAUR domain-containing protein 1-like,175797,Silurus meridionalis,145,23,108,IPR045860,Snake toxin-like superfamily
A0A5F9CBJ8,UPAR/Ly6 domain-containing protein,9986,Oryctolagus cuniculus,98,20,96,IPR016054,Ly-6 antigen/uPA receptor-like
A0A6P5R3B4,UPAR/Ly6 domain-containing protein,10089,Mus caroli,136,27,118,IPR016054,Ly-6 antigen/uPA receptor-like
A0A6P5R3B4,UPAR/Ly6 domain-containing protein,10089,Mus caroli,136,27,105,IPR035076,Snake toxin/toxin-like
A0A6P5R3B4,UPAR/Ly6 domain-containing protein,10089,Mus caroli,136,25,107,IPR045860,Snake toxin-like superfamily
A0A6P5R3B4,UPAR/Ly6 domain-containing protein,10089,Mus caroli,136,7,133,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A8T1SCN7,Uncharacterized protein,8475,Chelydra serpentina,108,21,98,IPR045860,Snake toxin-like superfamily
W2TGK9,Activin types I and II receptor domain protein,51031,Necator americanus,158,22,106,IPR045860,Snake toxin-like superfamily
A0A1Y1LY69,Uncharacterized protein,7054,Photinus pyralis,152,23,126,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A1Y1LY69,Uncharacterized protein,7054,Photinus pyralis,152,7,148,IPR050975,Sleep homeostasis regulator
A0AAE1F4H8,Uncharacterized protein,88211,Petrolisthes cinctipes,143,19,112,IPR045860,Snake toxin-like superfamily
A0AAV6PLX0,MAC-inhibitory protein,28829,Solea senegalensis,157,63,141,IPR016054,Ly-6 antigen/uPA receptor-like
A0AAV6PLX0,MAC-inhibitory protein,28829,Solea senegalensis,157,43,136,IPR056949,CD59 glycoprotein
A0A8C3VPE2,UPAR/Ly6 domain-containing protein,51154,Catagonus wagneri,113,29,109,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C3VPE2,UPAR/Ly6 domain-containing protein,51154,Catagonus wagneri,113,1,113,IPR029691,Prostate and testis expressed protein 2
A0A974HQ17,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,88,17,88,IPR045860,Snake toxin-like superfamily
G3UHN4,UPAR/Ly6 domain-containing protein,9785,Loxodonta africana,100,20,99,IPR016054,Ly-6 antigen/uPA receptor-like
A0A0Q3LTE3,CD59 glycoprotein,12930,Amazona aestiva,157,63,144,IPR016054,Ly-6 antigen/uPA receptor-like
A0A0Q3LTE3,CD59 glycoprotein,12930,Amazona aestiva,157,64,107,IPR018363,"CD59 antigen, conserved site"
A0A0Q3LTE3,CD59 glycoprotein,12930,Amazona aestiva,157,62,137,IPR045860,Snake toxin-like superfamily
A0A0Q3LTE3,CD59 glycoprotein,12930,Amazona aestiva,157,58,148,IPR056949,CD59 glycoprotein
A0AAN8FZ40,Uncharacterized protein,6319,Trichostrongylus colubriformis,111,18,94,IPR045860,Snake toxin-like superfamily
A0A267DTN5,UPAR/Ly6 domain-containing protein,282301,Macrostomum lignano,111,32,86,IPR045860,Snake toxin-like superfamily
U6CWJ1,UPAR/Ly6 domain-containing protein,452646,Neovison vison,116,12,88,IPR016054,Ly-6 antigen/uPA receptor-like
U6CWJ1,UPAR/Ly6 domain-containing protein,452646,Neovison vison,116,9,91,IPR045860,Snake toxin-like superfamily
U6CWJ1,UPAR/Ly6 domain-containing protein,452646,Neovison vison,116,1,116,IPR046354,Sperm acrosome membrane-associated protein 4/Protein Bouncer
A0A8C9L2I9,UPAR/Ly6 domain-containing protein,9135,Serinus canaria,139,34,123,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C9L2I9,UPAR/Ly6 domain-containing protein,9135,Serinus canaria,139,34,109,IPR035076,Snake toxin/toxin-like
A0A8C9L2I9,UPAR/Ly6 domain-containing protein,9135,Serinus canaria,139,31,111,IPR045860,Snake toxin-like superfamily
A0A8C9L2I9,UPAR/Ly6 domain-containing protein,9135,Serinus canaria,139,29,137,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A6P8YZG6,Protein sleepless,161013,Thrips palmi,171,31,141,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A665VKI0,UPAR/Ly6 domain-containing protein,173247,Echeneis naucrates,130,22,105,IPR016054,Ly-6 antigen/uPA receptor-like
A0A665VKI0,UPAR/Ly6 domain-containing protein,173247,Echeneis naucrates,130,21,105,IPR045860,Snake toxin-like superfamily
A0AAE1ZAK4,Protein quiver,38744,Schistosoma mekongi,152,34,122,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0AAE1ZAK4,Protein quiver,38744,Schistosoma mekongi,152,20,143,IPR050975,Sleep homeostasis regulator
A0A8C3UHA1,UPAR/Ly6 domain-containing protein,91951,Catharus ustulatus,107,19,99,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C3UHA1,UPAR/Ly6 domain-containing protein,91951,Catharus ustulatus,107,17,103,IPR045860,Snake toxin-like superfamily
A0A340XDT2,UPAR/Ly6 domain-containing protein,118797,Lipotes vexillifer,125,19,100,IPR016054,Ly-6 antigen/uPA receptor-like
A0A340XDT2,UPAR/Ly6 domain-containing protein,118797,Lipotes vexillifer,125,1,125,IPR039237,Lymphocyte antigen 6 complex locus protein G6c
A0A340XDT2,UPAR/Ly6 domain-containing protein,118797,Lipotes vexillifer,125,19,99,IPR045860,Snake toxin-like superfamily
A0A3Q3VSI9,UPAR/Ly6 domain-containing protein,94237,Mola mola,126,26,113,IPR016054,Ly-6 antigen/uPA receptor-like
A0A3Q3VSI9,UPAR/Ly6 domain-containing protein,94237,Mola mola,126,26,105,IPR045860,Snake toxin-like superfamily
A0A818K2N6,Uncharacterized protein,2762511,Rotaria sp. Silwood1,113,23,113,IPR045860,Snake toxin-like superfamily
A0A9P1HP15,Protein quiver,2878363,Auanema sp. JU1783,135,22,112,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A9P1HP15,Protein quiver,2878363,Auanema sp. JU1783,135,20,113,IPR045860,Snake toxin-like superfamily
A0A9P1HP15,Protein quiver,2878363,Auanema sp. JU1783,135,3,130,IPR050975,Sleep homeostasis regulator
G1Q6X2,Ly-6/neurotoxin-like protein 1,59463,Myotis lucifugus,116,21,106,IPR016054,Ly-6 antigen/uPA receptor-like
G1Q6X2,Ly-6/neurotoxin-like protein 1,59463,Myotis lucifugus,116,21,92,IPR035076,Snake toxin/toxin-like
G1Q6X2,Ly-6/neurotoxin-like protein 1,59463,Myotis lucifugus,116,12,93,IPR045860,Snake toxin-like superfamily
G1Q6X2,Ly-6/neurotoxin-like protein 1,59463,Myotis lucifugus,116,1,112,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A9N9QLB3,Protein sleepless,467358,Ceutorhynchus assimilis,165,24,137,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A9N9QLB3,Protein sleepless,467358,Ceutorhynchus assimilis,165,3,156,IPR050975,Sleep homeostasis regulator
A0AAW2HBX5,Protein quiver,328185,Menopon gallinae,175,28,144,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
I3MKB2,UPAR/Ly6 domain-containing protein,43179,Ictidomys tridecemlineatus,152,46,127,IPR016054,Ly-6 antigen/uPA receptor-like
I3MKB2,UPAR/Ly6 domain-containing protein,43179,Ictidomys tridecemlineatus,152,15,152,IPR039237,Lymphocyte antigen 6 complex locus protein G6c
I3MKB2,UPAR/Ly6 domain-containing protein,43179,Ictidomys tridecemlineatus,152,46,126,IPR045860,Snake toxin-like superfamily
A0A819FIU2,Snake toxin/toxin-like domain-containing protein,2762512,Rotaria sp. Silwood2,158,58,130,IPR035076,Snake toxin/toxin-like
A0A819FIU2,Snake toxin/toxin-like domain-containing protein,2762512,Rotaria sp. Silwood2,158,56,131,IPR045860,Snake toxin-like superfamily
A0A814VEU5,Protein quiver,392030,Rotaria magnacalcarata,166,35,140,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A814VEU5,Protein quiver,392030,Rotaria magnacalcarata,166,31,162,IPR050975,Sleep homeostasis regulator
A0A8R1UJR5,Snake toxin/toxin-like domain-containing protein,54126,Pristionchus pacificus,83,10,50,IPR045860,Snake toxin-like superfamily
A0AAN7ZH35,Protein quiver,417401,Pyrocoelia pectoralis,138,56,116,IPR045860,Snake toxin-like superfamily
V5GUT6,Uncharacterized protein,217634,Anoplophora glabripennis,147,21,125,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
V5GUT6,Uncharacterized protein,217634,Anoplophora glabripennis,147,7,142,IPR050975,Sleep homeostasis regulator
A0A8S9Z8Y1,Uncharacterized protein,59628,Paragonimus skrjabini miyazakii,116,25,93,IPR045860,Snake toxin-like superfamily
A0A368F7Y9,ET module,29170,Ancylostoma caninum,80,6,60,IPR045860,Snake toxin-like superfamily
A0A8C8YPN2,CD59 glycoprotein,1328070,Prolemur simus,135,34,115,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C8YPN2,CD59 glycoprotein,1328070,Prolemur simus,135,35,78,IPR018363,"CD59 antigen, conserved site"
A0A8C8YPN2,CD59 glycoprotein,1328070,Prolemur simus,135,33,111,IPR045860,Snake toxin-like superfamily
A0A8C8YPN2,CD59 glycoprotein,1328070,Prolemur simus,135,22,111,IPR056949,CD59 glycoprotein
A0A665T905,MAC-inhibitory protein,173247,Echeneis naucrates,184,79,172,IPR016054,Ly-6 antigen/uPA receptor-like
A0A665T905,MAC-inhibitory protein,173247,Echeneis naucrates,184,78,160,IPR045860,Snake toxin-like superfamily
A0A665T905,MAC-inhibitory protein,173247,Echeneis naucrates,184,63,175,IPR056949,CD59 glycoprotein
A0A8C6HIM2,Ly-6/neurotoxin-like protein 1,10103,Mus spicilegus,116,21,106,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C6HIM2,Ly-6/neurotoxin-like protein 1,10103,Mus spicilegus,116,21,92,IPR035076,Snake toxin/toxin-like
A0A8C6HIM2,Ly-6/neurotoxin-like protein 1,10103,Mus spicilegus,116,12,93,IPR045860,Snake toxin-like superfamily
A0A8C6HIM2,Ly-6/neurotoxin-like protein 1,10103,Mus spicilegus,116,1,113,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A0B1TBK8,Protein quiver,61180,Oesophagostomum dentatum,174,17,131,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A3B3SFP9,UPAR/Ly6 domain-containing protein,1676925,Paramormyrops kingsleyae,125,18,91,IPR045860,Snake toxin-like superfamily
A0A9N9S879,Uncharacterized protein,315576,Chironomus riparius,167,25,144,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A9N9S879,Uncharacterized protein,315576,Chironomus riparius,167,3,163,IPR050975,Sleep homeostasis regulator
A0A226D9A1,Protein sleepless,158441,Folsomia candida,171,22,146,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A8D2NLS1,UPAR/Ly6 domain-containing protein,1220523,Zosterops lateralis melanops,146,27,113,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8D2NLS1,UPAR/Ly6 domain-containing protein,1220523,Zosterops lateralis melanops,146,26,113,IPR045860,Snake toxin-like superfamily
L5KLM7,UPAR/Ly6 domain-containing protein,9402,Pteropus alecto,122,20,103,IPR016054,Ly-6 antigen/uPA receptor-like
L5KLM7,UPAR/Ly6 domain-containing protein,9402,Pteropus alecto,122,21,68,IPR018363,"CD59 antigen, conserved site"
L5KLM7,UPAR/Ly6 domain-containing protein,9402,Pteropus alecto,122,20,91,IPR035076,Snake toxin/toxin-like
L5KLM7,UPAR/Ly6 domain-containing protein,9402,Pteropus alecto,122,14,93,IPR045860,Snake toxin-like superfamily
L5KLM7,UPAR/Ly6 domain-containing protein,9402,Pteropus alecto,122,1,113,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A4U5PDD5,Uncharacterized protein,34508,Steinernema carpocapsae,103,17,103,IPR045860,Snake toxin-like superfamily
A0A8R2AHC1,Protein sleepless,7091,Bombyx mori,153,25,121,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A8R2AHC1,Protein sleepless,7091,Bombyx mori,153,8,141,IPR050975,Sleep homeostasis regulator
A0A8D2DVE5,Snake toxin/toxin-like domain-containing protein,55149,Sciurus vulgaris,107,21,72,IPR035076,Snake toxin/toxin-like
A0A8D2DVE5,Snake toxin/toxin-like domain-containing protein,55149,Sciurus vulgaris,107,12,79,IPR045860,Snake toxin-like superfamily
A0A8D2DVE5,Snake toxin/toxin-like domain-containing protein,55149,Sciurus vulgaris,107,1,71,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
Q0GAK9,Plethodontid modulating factor,8337,Plethodon yonahlossee,85,20,85,IPR045860,Snake toxin-like superfamily
