query	target	fident	alnlen	nident	mismatch	gapopen	qstart	qend	tstart	tend	qcov	tcov	evalue	bits
P25682	A0A9C5Z7E8	0.140	50	7	31	2	25	62	98	147	0.603	0.286	9.028E+01	19
P25682	A0A9Q0BIF6	0.666	9	6	3	0	1	9	33	41	0.143	0.051	9.028E+01	19
P25682	C4WVS1	0.714	7	5	2	0	1	7	21	27	0.111	0.040	9.028E+01	19
P25682	M0RAH8	0.333	18	6	12	0	45	62	99	116	0.286	0.102	9.028E+01	19
P25682	A0AAV0VX27	0.714	7	5	2	0	1	7	21	27	0.111	0.040	9.028E+01	19
P25682	A0A430QPH7	0.210	57	12	28	4	1	40	31	87	0.635	0.318	9.028E+01	19
P25682	A0AA85IWY0	0.225	40	9	26	2	23	62	116	150	0.635	0.196	9.028E+01	19
P25682	E0VVZ0	0.571	7	4	3	0	56	62	149	155	0.111	0.039	9.028E+01	19
P25682	A0A4S2M2P8	0.169	71	12	45	3	6	62	84	154	0.905	0.392	9.028E+01	19
P25682	A0A1Q3EV87	0.245	53	13	29	2	21	62	104	156	0.667	0.291	9.028E+01	19
P25682	A0A914WZU6	0.304	23	7	15	1	41	62	127	149	0.349	0.126	9.028E+01	19
P25682	A0A0C2C215	0.244	45	11	30	3	1	45	89	129	0.714	0.223	9.028E+01	19
P25682	A0A132A4U3	0.571	7	4	3	0	56	62	168	174	0.111	0.038	9.028E+01	19
P25682	A0A1B6LAZ7	0.259	27	7	17	1	1	24	34	60	0.381	0.146	9.028E+01	19
P25682	A0A0N4XUE5	0.571	7	4	3	0	56	62	158	164	0.111	0.038	9.028E+01	19
P25682	A0A1S3GGS4	0.205	34	7	21	1	15	42	100	133	0.444	0.182	9.028E+01	19
P25682	A0A8C2GHH3	0.217	23	5	18	0	2	24	122	144	0.365	0.122	9.028E+01	19
P25682	A0A1W0WNW9	0.177	90	16	45	5	2	62	27	116	0.968	0.476	9.028E+01	19
P25682	A0A6P4J1Y6	0.263	19	5	14	0	44	62	150	168	0.302	0.100	9.028E+01	19
P25682	A0A8K0DG52	0.400	10	4	6	0	3	12	154	163	0.159	0.053	9.028E+01	19
P25682	B3MPF7	0.260	23	6	17	0	40	62	147	169	0.365	0.120	9.028E+01	19
P25682	A0A6P9DPM2	0.181	55	10	39	1	3	51	69	123	0.778	0.286	9.028E+01	19
P25682	A0A9P0XCT4	0.294	17	5	9	1	1	14	56	72	0.222	0.087	9.028E+01	19
P25682	A0A821WSR8	0.294	17	5	9	1	1	14	56	72	0.222	0.087	9.028E+01	19
P25682	A0A0E3N4Q8	0.162	80	13	47	4	3	62	23	102	0.952	0.406	9.028E+01	19
P25682	A0A140IHF1	0.125	80	10	50	3	3	62	23	102	0.952	0.406	9.028E+01	19
P25682	A0A6A1QF19	0.190	63	12	39	2	11	62	6	67	0.825	0.315	9.028E+01	19
P25682	M0R687	0.333	18	6	12	0	45	62	46	63	0.286	0.091	9.028E+01	19
P25682	A0AAD5LWV6	0.625	8	5	3	0	55	62	95	102	0.127	0.041	9.028E+01	19
P25682	A0A0E3KK08	0.150	80	12	48	4	3	62	23	102	0.952	0.406	9.028E+01	19
P25682	A0A9P0GQS0	0.160	25	4	19	1	40	62	151	175	0.365	0.127	9.028E+01	19
P25682	A0A0P5C999	0.625	8	5	3	0	55	62	95	102	0.127	0.041	9.028E+01	19
P25682	A0A0F7JIY5	0.150	80	12	48	4	3	62	23	102	0.952	0.406	9.028E+01	19
P25682	A0A0F7JIY8	0.150	80	12	48	4	3	62	23	102	0.952	0.406	9.028E+01	19
P25682	A0A0F7JIZ2	0.150	80	12	48	4	3	62	23	102	0.952	0.406	9.028E+01	19
P25682	A0A140IHH1	0.171	64	11	37	2	15	62	39	102	0.762	0.323	9.028E+01	19
P25682	A0A480PYA7	0.190	42	8	23	1	32	62	27	68	0.492	0.212	9.028E+01	19
P25682	A0A091DTN5	0.179	39	7	26	1	9	41	103	141	0.524	0.196	9.028E+01	19
P25682	A0A8J1JZ58	0.714	7	5	2	0	55	61	68	74	0.111	0.035	9.028E+01	19
P25682	A0A8V5H6C2	0.233	30	7	23	0	3	32	18	47	0.476	0.536	1.245E+02	19
P25682	A0AA40HUC3	0.200	35	7	20	3	2	28	23	57	0.429	0.427	1.245E+02	19
P25682	A0A3P7MZK6	0.177	45	8	23	3	1	31	30	74	0.492	0.542	1.245E+02	19
P25682	A0A8D1HCV8	0.200	35	7	20	3	2	28	24	58	0.429	0.417	1.245E+02	19
P25682	A0A9W2V9Z9	0.250	24	6	16	1	1	24	20	41	0.381	0.259	1.245E+02	19
P25682	A0A7J7J989	0.243	41	10	28	2	23	62	20	58	0.635	0.433	1.245E+02	19
P25682	A0A915HTB6	0.571	7	4	3	0	56	62	59	65	0.111	0.075	1.245E+02	19
P25682	G7YL89	0.571	7	4	3	0	1	7	27	33	0.111	0.070	1.245E+02	19
P25682	T1H667	0.097	41	4	20	1	22	62	77	100	0.651	0.238	1.245E+02	19
P25682	A0A8C9E3L9	0.186	59	11	39	4	1	50	24	82	0.794	0.562	1.245E+02	19
P25682	A0A8D2IMG1	0.177	62	11	43	4	9	62	35	96	0.857	0.574	1.245E+02	19
P25682	A0A158NSV9	0.281	32	9	15	3	1	24	53	84	0.381	0.294	1.245E+02	19
P25682	Centipede3FTx_0142_1255758	0.200	20	4	16	0	43	62	71	90	0.317	0.180	1.245E+02	19
P25682	A0A7J7UGR1	0.258	31	8	17	2	38	62	79	109	0.397	0.277	1.245E+02	19
P25682	A0A452SYL0	0.177	45	8	29	3	3	40	23	66	0.603	0.383	1.245E+02	19
P25682	A0A8W8P4L3	0.217	46	10	29	2	3	41	32	77	0.619	0.400	1.245E+02	19
P25682	A0A5F9DFE1	0.191	68	13	46	5	3	62	37	103	0.952	0.583	1.245E+02	19
P25682	A0AAD8AAY3	0.164	85	14	46	4	2	61	25	109	0.952	0.739	1.245E+02	19
P25682	A0A5N4A9K8	0.160	87	14	48	6	2	63	26	112	0.984	0.750	1.245E+02	19
P25682	A0A820WHC3	0.214	56	12	24	4	3	41	6	58	0.619	0.434	1.245E+02	19
P25682	A0A834MEW4	0.228	57	13	28	4	1	41	24	80	0.651	0.460	1.245E+02	19
P25682	A0A816AJE2	0.178	56	10	26	4	3	41	6	58	0.619	0.427	1.245E+02	19
P25682	A0A815CYD7	0.178	56	10	26	4	3	41	6	58	0.619	0.427	1.245E+02	19
P25682	A0A1B0CI31	0.428	7	3	4	0	56	62	116	122	0.111	0.056	1.245E+02	19
P25682	A0A6P9DBK2	0.180	50	9	32	3	1	41	20	69	0.651	0.397	1.245E+02	19
P25682	A0AAV6ZLJ4	0.153	52	8	34	2	1	42	27	78	0.667	0.409	1.245E+02	19
P25682	A0AAD8EN74	0.625	8	5	3	0	56	63	121	128	0.127	0.062	1.245E+02	19
P25682	A0A9P1MNZ8	0.714	7	5	2	0	56	62	102	108	0.111	0.054	1.245E+02	19
P25682	A0A834IEH2	0.130	84	11	49	3	3	62	22	105	0.952	0.651	1.245E+02	19
P25682	E2A869	0.142	91	13	44	5	3	62	13	100	0.952	0.682	1.245E+02	19
P25682	A0A2A6BET8	0.304	23	7	15	1	41	62	101	123	0.349	0.177	1.245E+02	19
P25682	A0A6J0CBV5	0.145	96	14	48	5	1	62	28	123	0.984	0.738	1.245E+02	19
P25682	A0A5F9DHJ6	0.191	68	13	46	5	3	62	53	119	0.952	0.511	1.245E+02	19
P25682	A0AA39F6L5	0.625	8	5	3	0	55	62	98	105	0.127	0.061	1.245E+02	19
P25682	A0AA85AJL7	0.571	7	4	3	0	1	7	9	15	0.111	0.053	1.245E+02	19
P25682	A0A183JJY3	0.571	7	4	3	0	1	7	9	15	0.111	0.053	1.245E+02	19
P25682	A0AA85GF90	0.571	7	4	3	0	1	7	8	14	0.111	0.053	1.245E+02	19
P25682	Q16TE3	0.500	10	5	5	0	1	10	12	21	0.159	0.075	1.245E+02	19
P25682	A0AA85GDW9	0.571	7	4	3	0	1	7	9	15	0.111	0.052	1.245E+02	19
P25682	A0A8X6YNE7	0.164	67	11	46	3	6	62	39	105	0.905	0.496	1.245E+02	19
P25682	A0A8C6UH22	0.357	14	5	9	0	49	62	78	91	0.222	0.104	1.245E+02	19
P25682	A0A8K0GIU4	0.571	7	4	3	0	56	62	106	112	0.111	0.051	1.245E+02	19
P25682	A0A6A4W6Q9	0.184	92	17	45	6	1	62	24	115	0.984	0.672	1.245E+02	19
P25682	A0A8J2HH20	0.391	23	9	13	1	2	23	14	36	0.349	0.168	1.245E+02	19
P25682	A0AAV2RAZ1	0.157	95	15	47	5	1	62	20	114	0.984	0.683	1.245E+02	19
P25682	A0A484B7X3	0.571	7	4	3	0	56	62	108	114	0.111	0.050	1.245E+02	19
P25682	A0A183NXP5	0.571	7	4	3	0	1	7	15	21	0.111	0.050	1.245E+02	19
P25682	A0A3Q0KPA1	0.571	7	4	3	0	1	7	15	21	0.111	0.050	1.245E+02	19
P25682	A0A034WGT7	0.571	7	4	3	0	56	62	111	117	0.111	0.050	1.245E+02	19
P25682	A0A0K8TZ22	0.571	7	4	3	0	56	62	111	117	0.111	0.050	1.245E+02	19
P25682	A0A0M5J3Y5	0.142	35	5	30	0	28	62	83	117	0.556	0.248	1.245E+02	19
P25682	A0A834IHW1	0.141	99	14	48	5	1	62	21	119	0.984	0.702	1.245E+02	19
P25682	A0AAV1KZP7	0.400	10	4	6	0	53	62	106	115	0.159	0.071	1.245E+02	19
P25682	W8BLA3	0.571	7	4	3	0	56	62	111	117	0.111	0.049	1.245E+02	19
P25682	A0AAV4V811	0.117	94	11	51	5	1	62	24	117	0.984	0.662	1.245E+02	19
P25682	A0A6J0BWB6	0.162	37	6	22	2	35	62	81	117	0.444	0.261	1.245E+02	19
P25682	A0A8T0E2U4	0.159	94	15	47	5	1	62	25	118	0.984	0.662	1.245E+02	19
P25682	A0A0A1XBQ5	0.571	7	4	3	0	56	62	111	117	0.111	0.049	1.245E+02	19
P25682	A0A7J7JN78	0.375	8	3	5	0	56	63	114	121	0.127	0.056	1.245E+02	19
P25682	A0AB39Z2J4	0.571	7	4	3	0	56	62	112	118	0.111	0.049	1.245E+02	19
P25682	A0A3B0JZ00	0.571	7	4	3	0	56	62	112	118	0.111	0.049	1.245E+02	19
P25682	A0A5J4NQX7	0.571	7	4	3	0	1	7	18	24	0.111	0.049	1.245E+02	19
P25682	A0A6J1LFD9	0.571	7	4	3	0	56	62	112	118	0.111	0.049	1.245E+02	19
P25682	A0A9P0MLH1	0.250	24	6	18	0	39	62	96	119	0.381	0.168	1.245E+02	19
P25682	A0A482XDE9	0.197	91	18	44	6	1	62	26	116	0.984	0.636	1.245E+02	19
P25682	A0A0M3QTS4	0.571	7	4	3	0	56	62	112	118	0.111	0.049	1.245E+02	19
P25682	A0AAG5D9C4	0.205	39	8	22	2	33	62	82	120	0.476	0.273	1.245E+02	19
P25682	A0A6P4E103	0.571	7	4	3	0	56	62	112	118	0.111	0.049	1.245E+02	19
P25682	B4LSX2	0.571	7	4	3	0	56	62	112	118	0.111	0.049	1.245E+02	19
P25682	B4JCB8	0.571	7	4	3	0	56	62	112	118	0.111	0.049	1.245E+02	19
P25682	A0A9P9YU42	0.142	21	3	18	0	21	41	89	109	0.333	0.147	1.245E+02	19
P25682	A0A9Q0BRX1	0.571	7	4	3	0	56	62	112	118	0.111	0.049	1.245E+02	19
P25682	A0A6I8UK02	0.571	7	4	3	0	56	62	112	118	0.111	0.049	1.245E+02	19
P25682	B4G9M8	0.571	7	4	3	0	56	62	112	118	0.111	0.049	1.245E+02	19
P25682	A0AAJ7SBW0	0.227	44	10	29	2	19	62	81	119	0.698	0.273	1.245E+02	19
P25682	A0AAU9FLN8	0.571	7	4	3	0	56	62	112	118	0.111	0.049	1.245E+02	19
P25682	B4KEG8	0.571	7	4	3	0	56	62	112	118	0.111	0.049	1.245E+02	19
P25682	Centipede3FTx_0008_61981	0.140	57	8	38	2	17	62	62	118	0.730	0.399	1.245E+02	19
P25682	A0A6J2U8Y5	0.571	7	4	3	0	56	62	113	119	0.111	0.049	1.245E+02	19
P25682	A0AA38M6B8	0.147	102	15	47	4	1	62	21	122	0.984	0.708	1.245E+02	19
P25682	A0A1L8DNE9	0.222	27	6	20	1	37	62	96	122	0.413	0.188	1.245E+02	19
P25682	A0A1L8ECB0	0.214	42	9	24	2	30	62	78	119	0.524	0.290	1.245E+02	19
P25682	A0A6P8XQX1	0.571	7	4	3	0	56	62	112	118	0.111	0.048	1.245E+02	19
P25682	A0A9P0J1S8	0.400	10	4	6	0	53	62	114	123	0.159	0.069	1.245E+02	19
P25682	A0AAJ6QRH8	0.285	14	4	10	0	49	62	105	118	0.222	0.097	1.245E+02	19
P25682	A0A9P0D8C9	0.571	7	4	3	0	56	62	117	123	0.111	0.048	1.245E+02	19
P25682	A0A9N9MUQ3	0.222	18	4	14	0	45	62	106	123	0.286	0.124	1.245E+02	19
P25682	A0A9P0P8I9	0.200	25	5	18	1	40	62	99	123	0.365	0.172	1.245E+02	19
P25682	A0A8B8AJG6	0.245	61	15	42	3	1	60	35	92	0.952	0.400	1.245E+02	19
P25682	A0A0N5BKE2	0.360	25	9	14	1	38	62	97	119	0.397	0.158	1.245E+02	19
P25682	A0AAV2BPI0	0.180	94	17	45	7	1	62	23	116	0.984	0.644	1.245E+02	19
P25682	A0A267GQ95	0.180	94	17	45	5	1	62	24	117	0.984	0.644	1.245E+02	19
P25682	A0A6J2YWT1	0.571	7	4	3	0	56	62	117	123	0.111	0.048	1.245E+02	19
P25682	A0AAN7Q8T4	0.571	7	4	3	0	56	62	114	120	0.111	0.048	1.245E+02	19
P25682	A0A7M7GYB8	0.571	7	4	3	0	56	62	116	122	0.111	0.048	1.245E+02	19
P25682	A0A834HRE7	0.571	7	4	3	0	56	62	117	123	0.111	0.048	1.245E+02	19
P25682	Centipede3FTx_0131_1255758	0.272	22	6	16	0	2	23	2	23	0.349	0.151	1.245E+02	19
P25682	J3JXS1	0.571	7	4	3	0	56	62	118	124	0.111	0.048	1.245E+02	19
P25682	A0A1S4FPR5	0.500	10	5	5	0	1	10	25	34	0.159	0.068	1.245E+02	19
P25682	A0A6J2UAI7	0.147	95	14	48	6	1	62	23	117	0.984	0.646	1.245E+02	19
P25682	A0AA85EP62	0.240	25	6	18	1	38	62	94	117	0.397	0.163	1.245E+02	19
P25682	A0A9P0FUT1	0.150	53	8	38	2	17	62	70	122	0.730	0.361	1.245E+02	19
P25682	A0A653BH45	0.571	7	4	3	0	56	62	117	123	0.111	0.048	1.245E+02	19
P25682	D6WV98	0.163	55	9	37	2	2	56	26	71	0.873	0.313	1.245E+02	19
P25682	A0A8D1N8E5	0.500	10	5	5	0	53	62	92	101	0.159	0.068	1.245E+02	19
P25682	A0A9P0LJX0	0.571	7	4	3	0	56	62	117	123	0.111	0.048	1.245E+02	19
P25682	A0A6P7FV99	0.571	7	4	3	0	56	62	118	124	0.111	0.047	1.245E+02	19
P25682	A0AA38MJ43	0.571	7	4	3	0	56	62	118	124	0.111	0.047	1.245E+02	19
P25682	A0A0Q9W9S3	0.230	26	6	18	1	39	62	98	123	0.381	0.176	1.245E+02	19
P25682	B4LUN1	0.240	25	6	19	0	38	62	101	125	0.397	0.169	1.245E+02	19
P25682	A0A286Y1N8	0.169	65	11	40	3	1	61	47	101	0.968	0.372	1.245E+02	19
P25682	A0AAV4P5R5	0.196	56	11	33	4	19	62	61	116	0.698	0.378	1.245E+02	19
P25682	A0A9P0BDT4	0.571	7	4	3	0	56	62	118	124	0.111	0.047	1.245E+02	19
P25682	B4MV66	0.155	45	7	35	1	18	62	84	125	0.714	0.284	1.245E+02	19
P25682	A0A7J7KIG9	0.204	44	9	28	1	19	62	82	118	0.698	0.250	1.245E+02	19
P25682	B3MU78	0.142	35	5	30	0	28	62	91	125	0.556	0.236	1.245E+02	19
P25682	B4MVF3	0.571	7	4	3	0	56	62	113	119	0.111	0.047	1.245E+02	19
P25682	A0A267GS51	0.180	94	17	45	5	1	62	27	120	0.984	0.631	1.245E+02	19
P25682	A0A653DE43	0.185	54	10	35	2	2	55	23	67	0.857	0.302	1.245E+02	19
P25682	A0A9P0VSU3	0.571	7	4	3	0	56	62	119	125	0.111	0.047	1.245E+02	19
P25682	A0AAD4K724	0.571	7	4	3	0	56	62	112	118	0.111	0.047	1.245E+02	19
P25682	A0AA85AM49	0.571	7	4	3	0	1	7	25	31	0.111	0.047	1.245E+02	19
P25682	A0A834IMY6	0.571	7	4	3	0	56	62	120	126	0.111	0.047	1.245E+02	19
P25682	A0A5K3FJ05	0.333	24	8	16	0	39	62	102	125	0.381	0.161	1.245E+02	19
P25682	A0AAE1Z6V5	0.571	7	4	3	0	1	7	25	31	0.111	0.047	1.245E+02	19
P25682	A0AAE1Z6Z0	0.571	7	4	3	0	1	7	25	31	0.111	0.047	1.245E+02	19
P25682	A0AAN8ZXL0	0.166	54	9	36	2	2	55	23	67	0.857	0.302	1.245E+02	19
P25682	A0A6J0BA91	0.461	13	6	7	0	50	62	113	125	0.206	0.087	1.245E+02	19
P25682	A0A067RGE3	0.333	18	6	12	0	45	62	104	121	0.286	0.120	1.245E+02	19
P25682	J9ZZN6	0.571	7	4	3	0	56	62	118	124	0.111	0.047	1.245E+02	19
P25682	A0A1B0FH00	0.140	50	7	31	2	25	62	73	122	0.603	0.333	1.245E+02	19
P25682	A0A183J5K1	0.571	7	4	3	0	1	7	28	34	0.111	0.047	1.245E+02	19
P25682	Q5DFI4	0.571	7	4	3	0	56	62	118	124	0.111	0.047	1.245E+02	19
P25682	A0AA85IW49	0.571	7	4	3	0	1	7	25	31	0.111	0.047	1.245E+02	19
P25682	A0A1I8PFI2	0.714	7	5	2	0	56	62	117	123	0.111	0.047	1.245E+02	19
P25682	A0A482XCE7	0.714	7	5	2	0	56	62	115	121	0.111	0.046	1.245E+02	19
P25682	A0A1A9VHS4	0.140	50	7	31	2	25	62	74	123	0.603	0.331	1.245E+02	19
P25682	A0A553NQV8	0.571	7	4	3	0	56	62	121	127	0.111	0.046	1.245E+02	19
P25682	A0A817RGJ4	0.214	56	12	24	4	3	41	35	87	0.619	0.351	1.245E+02	19
P25682	A0AAW1TUT9	0.571	7	4	3	0	56	62	119	125	0.111	0.046	1.245E+02	19
P25682	T1IWU1	0.272	22	6	16	0	2	23	26	47	0.349	0.145	1.245E+02	19
P25682	A0A8S9XJM5	0.216	97	21	41	6	1	62	35	131	0.984	0.638	1.245E+02	19
P25682	A0A1Y1NPU0	0.571	7	4	3	0	56	62	121	127	0.111	0.046	1.245E+02	19
P25682	A0A7R9GBH0	0.714	7	5	2	0	56	62	119	125	0.111	0.046	1.245E+02	19
P25682	A0A8C9Q751	0.312	16	5	11	0	47	62	30	45	0.254	0.105	1.245E+02	19
P25682	A0A8S0ZBJ2	0.132	53	7	39	2	17	62	70	122	0.730	0.349	1.245E+02	19
P25682	A0A8K0P4A5	0.304	23	7	15	1	2	23	26	48	0.349	0.151	1.245E+02	19
P25682	A0A7E5VWY9	0.132	53	7	39	2	17	62	71	123	0.730	0.346	1.245E+02	19
P25682	A0A9N8PYY6	0.196	61	12	35	3	16	62	63	123	0.746	0.399	1.245E+02	19
P25682	A0AAV2TB78	0.571	7	4	3	0	1	7	26	32	0.111	0.046	1.245E+02	19
P25682	A0A834Y1Z4	0.304	23	7	15	1	2	23	26	48	0.349	0.150	1.245E+02	19
P25682	A0AAV7INH1	0.391	23	9	13	1	2	23	26	48	0.349	0.150	1.245E+02	19
P25682	A0AAV8VMU9	0.304	23	7	15	1	2	23	28	50	0.349	0.149	1.245E+02	19
P25682	T1KK68	0.169	53	9	31	2	23	62	70	122	0.635	0.344	1.245E+02	19
P25682	A0A6G1S6Z8	0.212	33	7	24	1	17	47	89	121	0.492	0.214	1.245E+02	19
P25682	A0A813NB15	0.184	92	17	40	6	3	62	35	123	0.952	0.578	1.245E+02	19
P25682	E9HBK9	0.153	26	4	21	1	37	62	98	122	0.413	0.162	1.245E+02	19
P25682	A0A813RAH1	0.184	92	17	40	6	3	62	35	123	0.952	0.578	1.245E+02	19
P25682	A0A8J2SAB6	0.153	26	4	21	1	37	62	98	122	0.413	0.162	1.245E+02	19
P25682	A0A8T0D7S6	0.571	7	4	3	0	1	7	30	36	0.111	0.045	1.245E+02	19
P25682	A0A1B6HNU8	0.347	23	8	14	1	2	23	27	49	0.349	0.148	1.245E+02	19
P25682	A0A267GQ99	0.363	11	4	6	1	53	62	118	128	0.159	0.071	1.245E+02	19
P25682	A0AAJ6ZQI6	0.138	72	10	39	2	14	62	58	129	0.778	0.465	1.245E+02	19
P25682	A0A9P0J4W6	0.400	10	4	6	0	53	62	124	133	0.159	0.065	1.245E+02	19
P25682	A0A267F5A0	0.363	11	4	6	1	53	62	118	128	0.159	0.071	1.245E+02	19
P25682	A0AAD7ZWC7	0.428	7	3	4	0	56	62	122	128	0.111	0.045	1.245E+02	19
P25682	U5EGF9	0.363	11	4	6	1	53	62	114	124	0.159	0.071	1.245E+02	19
P25682	A0A7R8VVZ3	0.571	7	4	3	0	56	62	129	135	0.111	0.045	1.245E+02	19
P25682	C4WUJ6	0.400	10	4	6	0	53	62	125	134	0.159	0.064	1.245E+02	19
P25682	A0A9P0JBK6	0.178	56	10	33	3	20	62	64	119	0.683	0.359	1.245E+02	19
P25682	A0A0T6B7Q7	0.428	7	3	4	0	56	62	124	130	0.111	0.045	1.245E+02	19
P25682	A0A226DSS2	0.208	24	5	17	1	39	62	110	131	0.381	0.141	1.245E+02	19
P25682	A0A8J4WNS5	0.571	7	4	3	0	1	7	30	36	0.111	0.045	1.245E+02	19
P25682	A0AAV0VQI2	0.400	10	4	6	0	53	62	125	134	0.159	0.064	1.245E+02	19
P25682	A0A8S9YWE6	0.571	7	4	3	0	1	7	30	36	0.111	0.045	1.245E+02	19
P25682	A0A6G0Z0E6	0.400	10	4	6	0	53	62	126	135	0.159	0.064	1.245E+02	19
P25682	A0A6J2YVM2	0.444	9	4	5	0	1	9	29	37	0.143	0.057	1.245E+02	19
P25682	J9DUX4	0.195	82	16	44	6	1	62	50	129	0.984	0.510	1.245E+02	19
P25682	A0A922ILP6	0.571	7	4	3	0	1	7	33	39	0.111	0.045	1.245E+02	19
P25682	A0A0A1WP31	0.177	62	11	35	3	17	62	64	125	0.730	0.395	1.245E+02	19
P25682	A0AAJ6QTL7	0.250	24	6	18	0	39	62	111	134	0.381	0.153	1.245E+02	19
P25682	A0A2K8JPF5	0.571	7	4	3	0	56	62	127	133	0.111	0.044	1.245E+02	19
P25682	A0A9J6C3V9	0.250	24	6	18	0	39	62	111	134	0.381	0.152	1.245E+02	19
P25682	A0A6J1MQP6	0.230	26	6	18	1	39	62	108	133	0.381	0.165	1.245E+02	19
P25682	A0AA85GGA6	0.571	7	4	3	0	1	7	33	39	0.111	0.044	1.245E+02	19
P25682	A0A4S2K823	0.571	7	4	3	0	1	7	27	33	0.111	0.044	1.245E+02	19
P25682	A0A419PS22	0.571	7	4	3	0	1	7	27	33	0.111	0.044	1.245E+02	19
P25682	S4P3Z0	0.230	26	6	18	1	39	62	109	134	0.381	0.164	1.245E+02	19
P25682	A0A074ZR32	0.571	7	4	3	0	1	7	27	33	0.111	0.044	1.245E+02	19
P25682	A0A0E3N4N8	0.169	59	10	41	2	2	52	82	140	0.810	0.369	1.245E+02	19
P25682	A0AA36MEA9	0.163	55	9	33	2	21	62	82	136	0.667	0.344	1.245E+02	19
P25682	A0A6J2U4P9	0.300	40	12	25	1	23	62	99	135	0.635	0.231	1.245E+02	19
P25682	A0A921Z161	0.571	7	4	3	0	1	7	22	28	0.111	0.044	1.245E+02	19
P25682	A0A6G0YID2	0.178	56	10	33	3	20	62	68	123	0.683	0.350	1.245E+02	19
P25682	V4AIS5	0.170	88	15	45	5	3	62	31	118	0.952	0.547	1.245E+02	19
P25682	A0A182NU33	0.170	41	7	30	2	24	63	115	152	0.635	0.235	1.245E+02	19
P25682	A0A419QDL7	0.183	71	13	44	3	6	62	65	135	0.905	0.438	1.245E+02	19
P25682	A0A9N9TLN6	0.571	7	4	3	0	56	62	136	142	0.111	0.042	1.245E+02	19
P25682	A0A1I8P5N0	0.225	40	9	28	1	23	62	101	137	0.635	0.223	1.245E+02	19
P25682	A0A2A2KQR4	0.428	7	3	4	0	56	62	121	127	0.111	0.042	1.245E+02	19
P25682	A0A1B0GAJ1	0.250	24	6	18	0	39	62	120	143	0.381	0.145	1.245E+02	19
P25682	A0A3M7SCC0	0.428	14	6	7	1	50	62	131	144	0.206	0.084	1.245E+02	19
P25682	A0A9N9TSD8	0.571	7	4	3	0	56	62	135	141	0.111	0.042	1.245E+02	19
P25682	A0AAW1U6X5	0.241	29	7	21	1	35	62	109	137	0.444	0.174	1.245E+02	19
P25682	A0A430Q7S1	0.571	7	4	3	0	1	7	8	14	0.111	0.042	1.245E+02	19
P25682	A0A8S1B5I0	0.571	7	4	3	0	1	7	24	30	0.111	0.042	1.245E+02	19
P25682	A0A068WMH4	0.190	42	8	34	0	22	63	111	152	0.667	0.250	1.245E+02	19
P25682	A0A0E3N0J1	0.162	80	13	47	4	3	62	23	102	0.952	0.476	1.245E+02	19
P25682	A0A8S0ZL32	0.571	7	4	3	0	1	7	24	30	0.111	0.042	1.245E+02	19
P25682	A0AAR5PXB1	0.241	29	7	21	1	35	62	112	140	0.444	0.172	1.245E+02	19
P25682	A0A6J2YVX0	0.444	9	4	5	0	1	9	42	50	0.143	0.053	1.245E+02	19
P25682	B4LLT5	0.169	65	11	31	3	1	42	27	91	0.667	0.382	1.245E+02	19
P25682	A0A8S1D3Y1	0.333	18	6	9	1	1	18	26	40	0.286	0.088	1.245E+02	19
P25682	A0A0Q9X484	0.241	29	7	22	0	34	62	115	143	0.460	0.170	1.245E+02	19
P25682	A0A1Y3B157	0.208	24	5	19	0	39	62	117	140	0.381	0.140	1.245E+02	19
P25682	A0A914ARZ5	0.157	19	3	16	0	44	62	131	149	0.302	0.110	1.245E+02	19
P25682	A0A8B7XLC0	0.304	23	7	13	1	1	20	22	44	0.317	0.133	1.245E+02	19
P25682	A0A915DCF7	0.571	7	4	3	0	1	7	72	78	0.111	0.040	1.245E+02	19
P25682	A0A6J2YWU9	0.444	9	4	5	0	1	9	45	53	0.143	0.052	1.245E+02	19
P25682	V4A4X5	0.149	87	13	47	4	3	62	66	152	0.952	0.497	1.245E+02	19
P25682	T1IWU0	0.188	90	17	44	6	2	62	63	152	0.968	0.511	1.245E+02	19
P25682	A0A067R6Z0	0.571	7	4	3	0	56	62	143	149	0.111	0.040	1.245E+02	19
P25682	A0A267DV90	0.363	11	4	6	1	53	62	118	128	0.159	0.062	1.245E+02	19
P25682	A0AA36H937	0.571	7	4	3	0	56	62	155	161	0.111	0.039	1.245E+02	19
P25682	G7YFZ8	0.183	71	13	44	3	6	62	84	154	0.905	0.392	1.245E+02	19
P25682	A0A922KZL4	0.149	67	10	46	3	4	62	83	146	0.937	0.354	1.245E+02	19
P25682	A0A226EVU9	0.131	76	10	46	3	1	62	86	155	0.984	0.387	1.245E+02	19
P25682	A0A9D4SDH9	0.149	67	10	46	3	4	62	83	146	0.937	0.352	1.245E+02	19
P25682	A0AAU9EVN8	0.266	30	8	21	1	34	62	124	153	0.460	0.165	1.245E+02	19
P25682	A0A0Q9WXM3	0.241	29	7	22	0	34	62	126	154	0.460	0.159	1.245E+02	19
P25682	A0A085MXG0	0.179	39	7	29	1	17	52	62	100	0.571	0.214	1.245E+02	19
P25682	A0A8R2JPS3	0.307	26	8	17	1	38	62	124	149	0.397	0.142	1.245E+02	19
P25682	A0AAW1UZE5	0.196	66	13	34	5	16	62	97	162	0.746	0.355	1.245E+02	19
P25682	A0A7J8CJF0	0.315	19	6	13	0	44	62	49	67	0.302	0.102	1.245E+02	19
