protein_id,domain1,domain2,signature1,signature2,domain1_length,domain2_length
A0A7K4X8Q5,IPR016054:25-105,IPR045860:24-99,InterPro:IPR016054,InterPro:IPR045860,81,76
A0A7K4XLN9,IPR016054:98-163,IPR045860:95-177,InterPro:IPR016054,InterPro:IPR045860,66,83
A0A7K4XPN7,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K4Y5X1,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K4YD48,IPR016054:98-163,IPR045860:95-177,InterPro:IPR016054,InterPro:IPR045860,66,83
A0A7K4YF87,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K4ZAA4,IPR016054:25-105,IPR045860:24-101,InterPro:IPR016054,InterPro:IPR045860,81,78
A0A7K4ZSF9,IPR016054:98-163,IPR045860:95-177,InterPro:IPR016054,InterPro:IPR045860,66,83
A0A7K5A171,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5AHF2,IPR016054:25-102,IPR045860:24-99,InterPro:IPR016054,InterPro:IPR045860,78,76
A0A7K5ALD3,IPR016054:27-113,IPR045860:27-113,InterPro:IPR016054,InterPro:IPR045860,87,87
A0A7K5AYX2,IPR016054:98-159,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,62,84
A0A7K5C2P4,IPR016054:4-86,IPR045860:3-79,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K5CCQ1,IPR016054:5-91,IPR045860:4-91,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5CK04,IPR016054:98-163,IPR045860:95-177,InterPro:IPR016054,InterPro:IPR045860,66,83
A0A7K5D3K5,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K5DEP9,IPR016054:6-92,IPR045860:6-92,InterPro:IPR016054,InterPro:IPR045860,87,87
A0A7K5DRE4,IPR016054:25-102,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,78,77
A0A7K5DSQ4,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K5E530,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5ES50,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K5F648,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5F831,IPR016054:98-163,IPR045860:95-180,InterPro:IPR016054,InterPro:IPR045860,66,86
A0A7K5FHE5,IPR016054:25-106,IPR045860:24-99,InterPro:IPR016054,InterPro:IPR045860,82,76
A0A7K5G736,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5G8V6,IPR016054:25-105,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,81,77
A0A7K5GWJ6,IPR016054:98-167,IPR045860:95-180,InterPro:IPR016054,InterPro:IPR045860,70,86
A0A7K5HKP2,IPR016054:26-112,IPR045860:25-112,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5HMR8,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K5HW96,IPR016054:25-105,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,81,77
A0A7K5IX34,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5J0I6,IPR016054:25-102,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,78,77
A0A7K5J8A4,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K5JP92,IPR016054:27-113,IPR045860:27-113,InterPro:IPR016054,InterPro:IPR045860,87,87
A0A7K5JY25,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K5KBV5,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K5L8V4,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5LAS9,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K5LIW5,IPR016054:98-155,IPR045860:95-177,InterPro:IPR016054,InterPro:IPR045860,58,83
A0A7K5M9F0,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5MMB7,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K5MUT8,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K5NRL2,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5NSK0,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K5NUU9,IPR016054:98-161,IPR045860:95-179,InterPro:IPR016054,InterPro:IPR045860,64,85
A0A7K5P9Q7,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K5PKL4,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5PWA2,IPR016054:98-163,IPR045860:95-179,InterPro:IPR016054,InterPro:IPR045860,66,85
A0A7K5Q7F2,IPR016054:2-60,IPR045860:1-61,InterPro:IPR016054,InterPro:IPR045860,59,61
A0A7K5QDD7,IPR016054:5-91,IPR045860:4-91,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5QT92,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K5R4D4,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K5RES3,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5S2C7,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K5S433,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K5SMZ8,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5SR99,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K5T5N5,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K5TRK6,IPR016054:25-102,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,78,77
A0A7K5TU06,IPR016054:27-113,IPR045860:27-113,InterPro:IPR016054,InterPro:IPR045860,87,87
A0A7K5U5H2,IPR016054:98-163,IPR045860:95-177,InterPro:IPR016054,InterPro:IPR045860,66,83
A0A7K5V5B2,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K5VCE6,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K5VG90,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5VWT4,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K5WAW8,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5WZF7,IPR016054:25-108,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,84,77
A0A7K5X199,IPR016054:98-158,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,61,84
A0A7K5XU07,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K5Y0Y8,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5YCE1,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K5YWI0,IPR016054:98-162,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,65,84
A0A7K5ZI53,IPR016054:25-102,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,78,77
A0A7K5ZLM0,IPR016054:27-113,IPR045860:27-113,InterPro:IPR016054,InterPro:IPR045860,87,87
A0A7K6A0Q5,IPR016054:98-157,IPR045860:95-179,InterPro:IPR016054,InterPro:IPR045860,60,85
A0A7K6ALW1,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6AVY7,IPR016054:1-94,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,94,85
A0A7K6AVY7,IPR016054:1-94,IPR045860:93-177,InterPro:IPR016054,InterPro:IPR045860,94,85
A0A7K6AVY7,IPR016054:96-182,IPR045860:93-177,InterPro:IPR016054,InterPro:IPR045860,87,85
A0A7K6BFC7,IPR016054:25-106,IPR045860:24-99,InterPro:IPR016054,InterPro:IPR045860,82,76
A0A7K6BPX2,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K6C594,IPR016054:1-59,IPR045860:1-62,InterPro:IPR016054,InterPro:IPR045860,59,62
A0A7K6CI15,IPR016054:4-86,IPR045860:3-79,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K6CJG3,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6D2S6,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K6DLJ5,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6DRN1,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K6DXF1,IPR016054:25-102,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,78,77
A0A7K6EF43,IPR016054:98-163,IPR045860:95-180,InterPro:IPR016054,InterPro:IPR045860,66,86
A0A7K6EIT8,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6FC96,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6FL54,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K6G1L6,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K6GFE7,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6GG80,IPR016054:25-105,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,81,77
A0A7K6GZL2,IPR016054:98-163,IPR045860:95-177,InterPro:IPR016054,InterPro:IPR045860,66,83
A0A7K6HB04,IPR016054:1-59,IPR045860:1-59,InterPro:IPR016054,InterPro:IPR045860,59,59
A0A7K6HE19,IPR016054:98-163,IPR045860:95-177,InterPro:IPR016054,InterPro:IPR045860,66,83
A0A7K6HG74,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K6HQG6,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6IH10,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6IKR8,IPR016054:98-163,IPR045860:95-179,InterPro:IPR016054,InterPro:IPR045860,66,85
A0A7K6J7H8,IPR016054:25-102,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,78,77
A0A7K6JP18,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K6JWI0,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6KFI7,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K6KWN9,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6KY49,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K6LFT3,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K6MD56,IPR016054:25-106,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,82,77
A0A7K6MTU3,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K6MTX5,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6NM69,IPR016054:25-105,IPR045860:24-99,InterPro:IPR016054,InterPro:IPR045860,81,76
A0A7K6NQN4,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6PAW6,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K6PH73,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6Q845,IPR016054:1-59,IPR045860:1-63,InterPro:IPR016054,InterPro:IPR045860,59,63
A0A7K6QJU4,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6R8C3,IPR016054:98-163,IPR045860:95-181,InterPro:IPR016054,InterPro:IPR045860,66,87
A0A7K6RQ73,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6S2J0,IPR016054:25-105,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,81,77
A0A7K6SEJ8,IPR016054:3-90,IPR045860:2-88,InterPro:IPR016054,InterPro:IPR045860,88,87
A0A7K6SEJ8,IPR016054:98-186,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,89,84
A0A7K6SKH2,IPR016054:25-102,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,78,77
A0A7K6SMF8,IPR016054:26-112,IPR045860:25-112,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6U4C6,IPR016054:25-105,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,81,77
A0A7K6UHE7,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6URZ7,IPR016054:3-96,IPR045860:95-181,InterPro:IPR016054,InterPro:IPR045860,94,87
A0A7K6URZ7,IPR016054:3-96,IPR045860:2-87,InterPro:IPR016054,InterPro:IPR045860,94,86
A0A7K6URZ7,IPR016054:98-186,IPR045860:95-181,InterPro:IPR016054,InterPro:IPR045860,89,87
A0A7K6V3H8,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6VIY2,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K6VJ61,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K6W873,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6WPY7,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K6WTV0,IPR016054:98-184,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,87,84
A0A7K6WTV0,IPR016054:3-90,IPR045860:2-87,InterPro:IPR016054,InterPro:IPR045860,88,86
A0A7K6XGM6,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K6XQN4,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6Y4U3,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K6YHX3,IPR016054:23-100,IPR045860:22-98,InterPro:IPR016054,InterPro:IPR045860,78,77
A0A7K6YL48,IPR016054:98-158,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,61,84
A0A7K6YVL4,IPR016054:5-91,IPR045860:4-91,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K6ZRJ0,IPR016054:97-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,67,84
A0A7K7A0E0,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K7AV58,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K7B541,IPR016054:97-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,67,84
A0A7K7B5K4,IPR016054:10-96,IPR045860:10-96,InterPro:IPR016054,InterPro:IPR045860,87,87
A0A7K7CFJ7,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K7CIY0,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K7CL26,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K7CSU6,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K7DQ23,IPR016054:92-171,IPR045860:90-175,InterPro:IPR016054,InterPro:IPR045860,80,86
A0A7K7DWM6,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K7EEV3,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K7ETW4,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K7F250,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K7F5N6,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K7FTU3,IPR016054:3-90,IPR045860:2-87,InterPro:IPR016054,InterPro:IPR045860,88,86
A0A7K7FTU3,IPR016054:98-187,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,90,84
A0A7K7G4A3,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K7GGY8,IPR016054:98-163,IPR045860:95-179,InterPro:IPR016054,InterPro:IPR045860,66,85
A0A7K7GQ06,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K7IWZ1,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K7J0S4,IPR016054:92-171,IPR045860:90-175,InterPro:IPR016054,InterPro:IPR045860,80,86
A0A7K7J3D1,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K7JBM3,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K7JRR4,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K7JXT2,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K7KL26,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K7L036,IPR016054:25-107,IPR045860:24-101,InterPro:IPR016054,InterPro:IPR045860,83,78
A0A7K7M0L4,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K7MGC0,IPR016054:27-113,IPR045860:28-113,InterPro:IPR016054,InterPro:IPR045860,87,86
A0A7K7N0I8,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K7NBI0,IPR016054:25-105,IPR045860:24-101,InterPro:IPR016054,InterPro:IPR045860,81,78
A0A7K7NHF4,IPR016054:98-159,IPR045860:95-177,InterPro:IPR016054,InterPro:IPR045860,62,83
A0A7K7P8H1,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K7PAQ6,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K7PG61,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K7QBY9,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K7QM12,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K7QPH6,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K7RJV4,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K7RRK1,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K7SBE0,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K7T5I3,IPR016054:25-102,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,78,77
A0A7K7T6Y7,IPR016054:27-113,IPR045860:27-113,InterPro:IPR016054,InterPro:IPR045860,87,87
A0A7K7T9W5,IPR016054:98-154,IPR045860:95-176,InterPro:IPR016054,InterPro:IPR045860,57,82
A0A7K7TJ42,IPR016054:1-60,IPR045860:1-64,InterPro:IPR016054,InterPro:IPR045860,60,64
A0A7K7TM22,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K7U693,IPR016054:98-159,IPR045860:95-177,InterPro:IPR016054,InterPro:IPR045860,62,83
A0A7K7UF26,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K7V0D3,IPR016054:25-107,IPR045860:24-99,InterPro:IPR016054,InterPro:IPR045860,83,76
A0A7K7V283,IPR016054:97-169,IPR045860:95-179,InterPro:IPR016054,InterPro:IPR045860,73,85
A0A7K7V429,IPR016054:10-96,IPR045860:10-96,InterPro:IPR016054,InterPro:IPR045860,87,87
A0A7K7VSY1,IPR016054:25-107,IPR045860:24-99,InterPro:IPR016054,InterPro:IPR045860,83,76
A0A7K7W3Z4,IPR016054:97-188,IPR045860:95-183,InterPro:IPR016054,InterPro:IPR045860,92,89
A0A7K7W3Z4,IPR016054:3-96,IPR045860:2-86,InterPro:IPR016054,InterPro:IPR045860,94,85
A0A7K7W3Z4,IPR016054:3-96,IPR045860:95-183,InterPro:IPR016054,InterPro:IPR045860,94,89
A0A7K7WFP2,IPR016054:5-91,IPR045860:5-91,InterPro:IPR016054,InterPro:IPR045860,87,87
A0A7K7X8G5,IPR016054:98-162,IPR045860:95-177,InterPro:IPR016054,InterPro:IPR045860,65,83
A0A7K7X8V5,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K7XUF6,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K7Y3P8,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K7Y5U5,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K7YCT1,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K7ZA30,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K7ZSD1,IPR016054:98-169,IPR045860:95-179,InterPro:IPR016054,InterPro:IPR045860,72,85
A0A7K8A3E9,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K8APW4,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K8AZ35,IPR016054:98-163,IPR045860:95-177,InterPro:IPR016054,InterPro:IPR045860,66,83
A0A7K8BC85,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K8BQH2,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K8BYQ8,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K8C0T0,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K8D527,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K8DLS6,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K8DNL2,IPR016054:14-100,IPR045860:13-100,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K8DRE5,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K8E2U6,IPR016054:98-163,IPR045860:95-177,InterPro:IPR016054,InterPro:IPR045860,66,83
A0A7K8E5T2,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K8F310,IPR016054:25-105,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,81,77
A0A7K8FSQ6,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K8G114,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K8G7E9,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K8G7N4,IPR016054:1-60,IPR045860:1-63,InterPro:IPR016054,InterPro:IPR045860,60,63
A0A7K8GIK5,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K8GTR4,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K8HCA6,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K8HXG9,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K8I5W8,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K8IYR7,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K8J568,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K8J6Q9,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K8JGW0,IPR016054:1-60,IPR045860:1-63,InterPro:IPR016054,InterPro:IPR045860,60,63
A0A7K8JNW3,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K8JP90,IPR016054:98-163,IPR045860:95-179,InterPro:IPR016054,InterPro:IPR045860,66,85
A0A7K8K4R0,IPR016054:6-92,IPR045860:5-92,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K8KMG1,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K8KU25,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K8LNR9,IPR016054:98-163,IPR045860:95-179,InterPro:IPR016054,InterPro:IPR045860,66,85
A0A7K8LSN7,IPR016054:27-113,IPR045860:26-113,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A7K8MBC1,IPR016054:98-163,IPR045860:95-178,InterPro:IPR016054,InterPro:IPR045860,66,84
A0A7K8MKS1,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
A0A7K8MW48,IPR016054:25-107,IPR045860:24-100,InterPro:IPR016054,InterPro:IPR045860,83,77
