identifier,is_transmembrane,is_helix,is_beta,has_signal,organism_id,pfam,primary_interpro_id,primary_interpro_short_name,phylum,order,family,genus,species
A0AAD1WKK0,False,False,False,False,61616,,IPR045860,Snake_toxin-like_sf,Chordata,Anura,Pelobatidae,Pelobates,Pelobates cultripes
A0AAD1WM86,False,False,False,False,61616,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Anura,Pelobatidae,Pelobates,Pelobates cultripes
A0AAD1WMC8,False,False,False,True,61616,,IPR045860,Snake_toxin-like_sf,Chordata,Anura,Pelobatidae,Pelobates,Pelobates cultripes
A0AAD1WMP4,False,False,False,True,61616,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Anura,Pelobatidae,Pelobates,Pelobates cultripes
A0AAD1WMW9,False,False,False,True,61616,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Anura,Pelobatidae,Pelobates,Pelobates cultripes
A0AAD1WQ38,False,False,False,True,61616,,IPR045860,Snake_toxin-like_sf,Chordata,Anura,Pelobatidae,Pelobates,Pelobates cultripes
A0AAD1WTQ6,False,False,False,True,61616,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Anura,Pelobatidae,Pelobates,Pelobates cultripes
A0AAD3MBD5,False,False,False,True,270547,,IPR045860,Snake_toxin-like_sf,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3MBG6,False,False,False,True,270547,,IPR045860,Snake_toxin-like_sf,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3MHF3,False,False,False,True,270547,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3MHI3,False,False,False,False,270547,,IPR045860,Snake_toxin-like_sf,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3MKU0,False,False,False,True,270547,,IPR045860,Snake_toxin-like_sf,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3MMN5,False,False,False,True,270547,PF16975;,IPR016054,LY6_UPA_recep-like,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3MNN2,False,False,False,True,270547,,IPR045860,Snake_toxin-like_sf,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3MRQ7,False,False,False,True,270547,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3MTY0,False,False,False,True,270547,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3MYE1,False,False,False,True,270547,,IPR045860,Snake_toxin-like_sf,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3N2C2,False,False,False,True,270547,,IPR045860,Snake_toxin-like_sf,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3N3L7,False,False,False,True,270547,,IPR045860,Snake_toxin-like_sf,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3N9F3,False,False,False,True,270547,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3N9W9,False,False,False,True,270547,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3NMK5,False,False,False,False,270547,,IPR045860,Snake_toxin-like_sf,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3R3X3,False,False,False,True,270547,,IPR016054,LY6_UPA_recep-like,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3R6N4,False,False,False,True,270547,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3R883,False,False,False,True,270547,,IPR045860,Snake_toxin-like_sf,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3R8P7,False,False,False,True,270547,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3RDT6,False,False,False,True,270547,PF16975;,IPR039457,LYPD6-like,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3RFN2,False,False,False,True,270547,,IPR045860,Snake_toxin-like_sf,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD3RHC9,False,False,False,True,270547,,IPR045860,Snake_toxin-like_sf,Chordata,,Centropomidae,Lates,Lates japonicus
A0AAD4K311,False,False,False,True,30044,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila rubida
A0AAD4K4D7,False,False,False,True,30044,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila rubida
A0AAD4K5N3,False,False,False,True,30044,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila rubida
A0AAD4K724,False,False,False,True,30044,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila rubida
A0AAD4K7F5,False,False,False,True,30044,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila rubida
A0AAD4KF87,False,False,False,True,30044,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila rubida
A0AAD4N0K7,False,False,False,True,166010,PF01064;,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Anguinidae,Ditylenchus,Ditylenchus destructor
A0AAD4N4G6,False,False,False,True,166010,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Anguinidae,Ditylenchus,Ditylenchus destructor
A0AAD4N7B3,False,False,False,True,166010,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida,Anguinidae,Ditylenchus,Ditylenchus destructor
A0AAD4NCY5,False,False,False,True,166010,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Anguinidae,Ditylenchus,Ditylenchus destructor
A0AAD4NKF1,False,False,False,True,166010,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida,Anguinidae,Ditylenchus,Ditylenchus destructor
A0AAD4PGP8,False,False,False,True,30044,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila rubida
A0AAD4PKU5,False,False,False,True,30044,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila rubida
A0AAD4PN06,False,False,False,True,30044,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila rubida
A0AAD4PP95,False,False,False,True,30044,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila rubida
A0AAD4PPJ0,False,False,False,True,30044,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila rubida
A0AAD4R5B2,False,False,False,True,166010,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Anguinidae,Ditylenchus,Ditylenchus destructor
A0AAD4RAP5,False,False,False,True,166010,PF00021;,IPR016054,LY6_UPA_recep-like,Nematoda,Rhabditida,Anguinidae,Ditylenchus,Ditylenchus destructor
A0AAD4RCT8,False,False,False,True,166010,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Anguinidae,Ditylenchus,Ditylenchus destructor
A0AAD4TMW2,False,False,False,False,230172,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Ovis,Ovis ammon
A0AAD4U3V0,False,False,False,True,230172,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Ovis,Ovis ammon
A0AAD4U8Z1,False,False,False,True,230172,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Ovis,Ovis ammon
A0AAD4XYN7,False,False,False,True,230172,,IPR038773,LY6G5B,Chordata,Artiodactyla,Bovidae,Ovis,Ovis ammon
A0AAD4Y1D3,False,False,False,True,230172,,IPR039237,LY6G6C,Chordata,Artiodactyla,Bovidae,Ovis,Ovis ammon
A0AAD4Y6T6,False,False,False,True,230172,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Ovis,Ovis ammon
A0AAD4YEC0,False,False,False,True,230172,PF16975;,IPR039457,LYPD6-like,Chordata,Artiodactyla,Bovidae,Ovis,Ovis ammon
A0AAD5AGX4,False,False,False,True,30991,,IPR045860,Snake_toxin-like_sf,Chordata,Siluriformes,Siluridae,Silurus,Silurus asotus
A0AAD5B5R6,False,False,False,True,30991,PF16975;,IPR039457,LYPD6-like,Chordata,Siluriformes,Siluridae,Silurus,Silurus asotus
A0AAD5FA98,False,False,False,True,30991,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Siluriformes,Siluridae,Silurus,Silurus asotus
A0AAD5FHX8,False,False,False,True,30991,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Siluriformes,Siluridae,Silurus,Silurus asotus
A0AAD5KGC3,False,False,False,True,1820382,PF17064;,IPR031424,QVR-like,Arthropoda,Diplostraca,Daphniidae,Daphnia,Daphnia sinensis
A0AAD5KJT4,False,False,False,True,1820382,PF17064;,IPR031424,QVR-like,Arthropoda,Diplostraca,Daphniidae,Daphnia,Daphnia sinensis
A0AAD5KP77,False,False,False,True,1820382,PF17064;,IPR031424,QVR-like,Arthropoda,Diplostraca,Daphniidae,Daphnia,Daphnia sinensis
A0AAD5KQ79,False,False,False,True,1820382,PF17064;,IPR031424,QVR-like,Arthropoda,Diplostraca,Daphniidae,Daphnia,Daphnia sinensis
A0AAD5KSZ0,False,False,False,True,1820382,PF17064;,IPR031424,QVR-like,Arthropoda,Diplostraca,Daphniidae,Daphnia,Daphnia sinensis
A0AAD5KV66,False,False,False,True,1820382,PF17064;,IPR031424,QVR-like,Arthropoda,Diplostraca,Daphniidae,Daphnia,Daphnia sinensis
A0AAD5KW91,False,False,False,True,1820382,PF16975;,IPR039457,LYPD6-like,Arthropoda,Diplostraca,Daphniidae,Daphnia,Daphnia sinensis
A0AAD5KWC2,False,False,False,True,1820382,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diplostraca,Daphniidae,Daphnia,Daphnia sinensis
A0AAD5KX33,False,False,False,True,1820382,PF17064;,IPR031424,QVR-like,Arthropoda,Diplostraca,Daphniidae,Daphnia,Daphnia sinensis
A0AAD5LAE0,False,False,False,True,1820382,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diplostraca,Daphniidae,Daphnia,Daphnia sinensis
A0AAD5LEF5,False,False,False,True,1820382,PF16975;,IPR039457,LYPD6-like,Arthropoda,Diplostraca,Daphniidae,Daphnia,Daphnia sinensis
A0AAD5LGC4,False,False,False,True,1820382,PF00021;,IPR016054,LY6_UPA_recep-like,Arthropoda,Diplostraca,Daphniidae,Daphnia,Daphnia sinensis
A0AAD5LLP3,False,False,False,True,1820382,PF17064;,IPR031424,QVR-like,Arthropoda,Diplostraca,Daphniidae,Daphnia,Daphnia sinensis
A0AAD5LMR8,False,False,False,True,1820382,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diplostraca,Daphniidae,Daphnia,Daphnia sinensis
A0AAD5LWV6,True,True,False,True,1820382,PF01064;,IPR045860,Snake_toxin-like_sf,Arthropoda,Diplostraca,Daphniidae,Daphnia,Daphnia sinensis
A0AAD5MHX1,False,False,False,True,148309,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Metastrongylidae,Parelaphostrongylus,Parelaphostrongylus tenuis
A0AAD5MS44,False,False,False,True,148309,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Metastrongylidae,Parelaphostrongylus,Parelaphostrongylus tenuis
A0AAD5N6W8,False,False,False,True,148309,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida,Metastrongylidae,Parelaphostrongylus,Parelaphostrongylus tenuis
A0AAD5N9V0,False,False,False,True,148309,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida,Metastrongylidae,Parelaphostrongylus,Parelaphostrongylus tenuis
A0AAD5NA49,False,False,False,True,148309,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida,Metastrongylidae,Parelaphostrongylus,Parelaphostrongylus tenuis
A0AAD5PU13,False,False,False,True,1820382,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diplostraca,Daphniidae,Daphnia,Daphnia sinensis
A0AAD5QRE3,True,True,False,True,148309,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Metastrongylidae,Parelaphostrongylus,Parelaphostrongylus tenuis
A0AAD5QS48,False,False,False,True,148309,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Metastrongylidae,Parelaphostrongylus,Parelaphostrongylus tenuis
A0AAD5QX30,False,False,False,True,148309,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Metastrongylidae,Parelaphostrongylus,Parelaphostrongylus tenuis
A0AAD5R579,False,False,False,True,148309,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida,Metastrongylidae,Parelaphostrongylus,Parelaphostrongylus tenuis
A0AAD5R5J8,False,False,False,True,148309,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida,Metastrongylidae,Parelaphostrongylus,Parelaphostrongylus tenuis
A0AAD5R942,False,False,False,True,148309,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Metastrongylidae,Parelaphostrongylus,Parelaphostrongylus tenuis
A0AAD5RAT9,False,False,False,True,148309,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Metastrongylidae,Parelaphostrongylus,Parelaphostrongylus tenuis
A0AAD6AG68,False,False,False,True,1090488,,IPR045860,Snake_toxin-like_sf,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6AGJ7,False,False,False,True,1090488,PF16975;,IPR039457,LYPD6-like,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6ALL5,False,False,False,True,1090488,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6AN08,False,False,False,True,1090488,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6AN24,False,False,False,True,1090488,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6ANQ5,False,False,False,True,1090488,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6AQI2,False,False,False,True,1090488,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6AS67,False,False,False,True,1090488,,IPR045860,Snake_toxin-like_sf,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6AST3,False,False,False,True,1090488,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6B169,False,False,False,True,1090488,,IPR045860,Snake_toxin-like_sf,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6B2T4,False,False,False,True,1090488,,IPR045860,Snake_toxin-like_sf,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6B5G9,False,False,False,True,1090488,PF16975;,IPR039457,LYPD6-like,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6B7F7,False,False,False,True,1090488,,IPR045860,Snake_toxin-like_sf,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6B9F0,False,False,False,True,1090488,,IPR045860,Snake_toxin-like_sf,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6BEY7,False,False,False,True,1090488,,IPR045860,Snake_toxin-like_sf,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6BTM7,False,False,False,True,1090488,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6FA63,False,False,False,True,1090488,,IPR045860,Snake_toxin-like_sf,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6FDZ8,False,False,False,True,1090488,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD6FEF5,False,False,False,True,1090488,PF16975;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Artedidraconidae,Pogonophryne,Pogonophryne albipinna
A0AAD7R157,False,False,False,False,143900,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7R2H7,False,False,False,False,143900,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7R3C1,False,False,False,False,143900,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7R5B7,False,False,False,True,143900,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7RB30,False,False,False,True,143900,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7RB63,False,False,False,True,143900,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7RBB5,False,False,False,True,143900,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7RCY1,False,False,False,True,143900,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7RMK5,False,False,False,True,143900,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7RPW1,False,False,False,True,143900,PF16975;,IPR016054,LY6_UPA_recep-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7RVE2,False,False,False,True,143900,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7S0R7,False,False,False,True,143900,PF16975;,IPR039457,LYPD6-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7S0Z4,False,False,False,False,143900,PF16975;,IPR039457,LYPD6-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7SV17,False,False,False,True,143900,,IPR045860,Snake_toxin-like_sf,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7T5U1,False,False,False,True,143900,,IPR045860,Snake_toxin-like_sf,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7T6V1,False,False,False,True,143900,,IPR045860,Snake_toxin-like_sf,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7T7E2,False,False,False,False,143900,,IPR045860,Snake_toxin-like_sf,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7T9R0,False,False,False,True,143900,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7VZC2,False,False,False,False,143900,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7W2G1,False,False,False,False,143900,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7W2T4,False,False,False,True,143900,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7W7X1,False,False,False,True,143900,,IPR045860,Snake_toxin-like_sf,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7WC28,False,False,False,True,143900,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7WHF8,False,False,False,True,143900,,IPR045860,Snake_toxin-like_sf,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7WT87,False,False,False,True,143900,,IPR045860,Snake_toxin-like_sf,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7WZ39,False,False,False,True,143900,PF16975;,IPR039457,LYPD6-like,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7X1V8,False,False,False,False,143900,,IPR045860,Snake_toxin-like_sf,Chordata,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis
A0AAD7YD98,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD7YDR8,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD7YE90,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD7YEA0,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD7YEN3,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD7YF48,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD7YF75,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD7YFR5,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD7YS93,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD7YTB9,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD7YTJ4,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD7YV73,False,False,False,True,271217,,IPR045860,Snake_toxin-like_sf,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD7YXN9,False,False,False,True,271217,,IPR045860,Snake_toxin-like_sf,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD7ZB70,False,False,False,True,6984,PF17064;,IPR031424,QVR-like,Arthropoda,Blattodea,Blaberidae,Diploptera,Diploptera punctata
A0AAD7ZC59,False,False,False,True,6984,PF17064;,IPR031424,QVR-like,Arthropoda,Blattodea,Blaberidae,Diploptera,Diploptera punctata
A0AAD7ZF01,False,False,False,True,6984,PF17064;,IPR031424,QVR-like,Arthropoda,Blattodea,Blaberidae,Diploptera,Diploptera punctata
A0AAD7ZWC7,False,False,False,True,6984,PF17064;,IPR031424,QVR-like,Arthropoda,Blattodea,Blaberidae,Diploptera,Diploptera punctata
A0AAD7ZWD3,False,False,False,True,6984,PF17064;,IPR031424,QVR-like,Arthropoda,Blattodea,Blaberidae,Diploptera,Diploptera punctata
A0AAD8AAY3,False,False,False,True,6984,PF17064;,IPR031424,QVR-like,Arthropoda,Blattodea,Blaberidae,Diploptera,Diploptera punctata
A0AAD8AAZ8,False,False,False,True,6984,PF17064;,IPR031424,QVR-like,Arthropoda,Blattodea,Blaberidae,Diploptera,Diploptera punctata
A0AAD8AH07,False,False,False,True,6984,PF17064;,IPR031424,QVR-like,Arthropoda,Blattodea,Blaberidae,Diploptera,Diploptera punctata
A0AAD8AI24,False,False,False,True,6984,PF17064;,IPR031424,QVR-like,Arthropoda,Blattodea,Blaberidae,Diploptera,Diploptera punctata
A0AAD8B2D7,False,False,False,True,112525,,IPR045860,Snake_toxin-like_sf,Mollusca,,Planorbidae,Biomphalaria,Biomphalaria pfeifferi
A0AAD8BBI5,False,False,False,True,112525,PF17064;,IPR031424,QVR-like,Mollusca,,Planorbidae,Biomphalaria,Biomphalaria pfeifferi
A0AAD8BUK2,False,False,False,True,112525,PF17064;,IPR031424,QVR-like,Mollusca,,Planorbidae,Biomphalaria,Biomphalaria pfeifferi
A0AAD8BV31,False,False,False,True,112525,PF17064;,IPR031424,QVR-like,Mollusca,,Planorbidae,Biomphalaria,Biomphalaria pfeifferi
A0AAD8BWY1,False,False,False,True,112525,PF17064;,IPR031424,QVR-like,Mollusca,,Planorbidae,Biomphalaria,Biomphalaria pfeifferi
A0AAD8BYI5,False,False,False,False,112525,PF17064;,IPR031424,QVR-like,Mollusca,,Planorbidae,Biomphalaria,Biomphalaria pfeifferi
A0AAD8C2K7,False,False,False,True,112525,PF17064;,IPR031424,QVR-like,Mollusca,,Planorbidae,Biomphalaria,Biomphalaria pfeifferi
A0AAD8C6H7,False,False,False,True,112525,,IPR045860,Snake_toxin-like_sf,Mollusca,,Planorbidae,Biomphalaria,Biomphalaria pfeifferi
A0AAD8CCL0,False,False,False,True,112525,PF17064;,IPR031424,QVR-like,Mollusca,,Planorbidae,Biomphalaria,Biomphalaria pfeifferi
A0AAD8CGL1,False,False,False,False,40147,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8CGV4,False,False,False,True,40147,,IPR045860,Snake_toxin-like_sf,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8CJ20,False,False,False,True,40147,,IPR045860,Snake_toxin-like_sf,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8CJI6,False,False,False,True,40147,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8CMJ7,False,False,False,True,40147,,IPR045860,Snake_toxin-like_sf,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8CX44,False,False,False,True,40147,,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8CZC4,False,False,False,False,40147,,IPR045860,Snake_toxin-like_sf,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8DAX3,False,False,False,True,40147,PF16975;,IPR039457,LYPD6-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8DBB9,False,False,False,True,40147,PF16975;,IPR039457,LYPD6-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8DBM1,False,False,False,True,40147,PF16975;,IPR039457,LYPD6-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8DC48,False,False,False,True,40147,PF16975;,IPR039457,LYPD6-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
