protein_id,protein_name,organism,sequence_length,domain_start,domain_end,domain_score,signature_name
A0AAU9W017,Snake toxin/toxin-like domain-containing protein,Pocillopora meandrina,132,23,108,,InterPro:IPR035076
A0AAU9W917,Snake toxin/toxin-like domain-containing protein,Pocillopora meandrina,98,20,98,,InterPro:IPR035076
A0AAU9ZEL1,UPAR/Ly6 domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),130,21,99,,InterPro:IPR035076
A0AAU9ZFN2,UPAR/Ly6 domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),190,57,105,,InterPro:IPR035076
A0AAU9ZFS2,Snake toxin/toxin-like domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),228,61,136,,InterPro:IPR035076
A0AAU9ZFX3,UPAR/Ly6 domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),111,21,88,,InterPro:IPR035076
A0AAU9ZI86,Snake toxin/toxin-like domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),111,61,95,,InterPro:IPR035076
A0AAV0A089,Ly-6/neurotoxin-like protein 1,Phodopus roborovskii (Roborovski's desert hamster),116,21,92,,InterPro:IPR035076
A0AAV0A0Q0,UPAR/Ly6 domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),183,54,136,,InterPro:IPR035076
A0AAV0A0Y7,UPAR/Ly6 domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),107,3,80,,InterPro:IPR035076
A0AAV0A1N8,Snake toxin/toxin-like domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),87,22,56,,InterPro:IPR035076
A0AAV0A1X1,UPAR/Ly6 domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),127,23,100,,InterPro:IPR035076
A0AAV0A2L5,UPAR/Ly6 domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),127,21,93,,InterPro:IPR035076
A0AAV0A3D3,UPAR/Ly6 domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),124,21,93,,InterPro:IPR035076
A0AAV0A3M9,Snake toxin/toxin-like domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),110,24,100,,InterPro:IPR035076
A0AAV1FGC3,UPAR/Ly6 domain-containing protein,Xyrichtys novacula (Pearly razorfish),307,206,285,,InterPro:IPR035076
A0AAV1G5R9,Snake toxin/toxin-like domain-containing protein,Xyrichtys novacula (Pearly razorfish),127,18,86,,InterPro:IPR035076
A0AAV1NLF8,UPAR/Ly6 domain-containing protein,Scomber scombrus (Atlantic mackerel),222,111,181,,InterPro:IPR035076
A0AAV1Q8P7,Snake toxin/toxin-like domain-containing protein,Scomber scombrus (Atlantic mackerel),205,108,183,,InterPro:IPR035076
A0AAV1QBH4,Snake toxin/toxin-like domain-containing protein,Scomber scombrus (Atlantic mackerel),204,107,182,,InterPro:IPR035076
A0AAV2MDF0,UPAR/Ly6 domain-containing protein,Knipowitschia caucasica (Caucasian dwarf goby),327,234,303,,InterPro:IPR035076
A0AAV2MDG4,UPAR/Ly6 domain-containing protein,Knipowitschia caucasica (Caucasian dwarf goby),451,131,196,,InterPro:IPR035076
A0AAV2MDG4,UPAR/Ly6 domain-containing protein,Knipowitschia caucasica (Caucasian dwarf goby),451,358,427,,InterPro:IPR035076
A0AAV2TWK9,Snake toxin/toxin-like domain-containing protein,Calicophoron daubneyi (Rumen fluke),121,25,94,,InterPro:IPR035076
A0AAV2TWP9,Snake toxin/toxin-like domain-containing protein,Calicophoron daubneyi (Rumen fluke),106,31,80,,InterPro:IPR035076
A0AAV2TX26,Snake toxin/toxin-like domain-containing protein,Calicophoron daubneyi (Rumen fluke),121,25,95,,InterPro:IPR035076
A0AAV2TXJ7,Snake toxin/toxin-like domain-containing protein,Calicophoron daubneyi (Rumen fluke),118,26,95,,InterPro:IPR035076
A0AAV2TXW9,Snake toxin/toxin-like domain-containing protein,Calicophoron daubneyi (Rumen fluke),121,25,95,,InterPro:IPR035076
A0AAV2TY26,Snake toxin/toxin-like domain-containing protein,Calicophoron daubneyi (Rumen fluke),124,26,96,,InterPro:IPR035076
A0AAV2ZWG2,UPAR/Ly6 domain-containing protein,Pyxicephalus adspersus (African bullfrog),285,21,100,,InterPro:IPR035076
A0AAV3A156,UPAR/Ly6 domain-containing protein,Pyxicephalus adspersus (African bullfrog),269,3,82,,InterPro:IPR035076
A0AAV3A9P3,UPAR/Ly6 domain-containing protein,Pyxicephalus adspersus (African bullfrog),134,21,105,,InterPro:IPR035076
A0AAV3AEV6,UPAR/Ly6 domain-containing protein,Pyxicephalus adspersus (African bullfrog),96,4,78,,InterPro:IPR035076
A0AAV3AFT5,UPAR/Ly6 domain-containing protein,Pyxicephalus adspersus (African bullfrog),117,15,90,,InterPro:IPR035076
A0AAV3AHM7,UPAR/Ly6 domain-containing protein,Pyxicephalus adspersus (African bullfrog),126,21,96,,InterPro:IPR035076
A0AAV3AIW7,UPAR/Ly6 domain-containing protein,Pyxicephalus adspersus (African bullfrog),122,21,93,,InterPro:IPR035076
A0AAV3AM96,Snake toxin/toxin-like domain-containing protein,Pyxicephalus adspersus (African bullfrog),104,5,65,,InterPro:IPR035076
A0AAV4HWC4,Snake toxin/toxin-like domain-containing protein,Elysia marginata,1745,894,964,,InterPro:IPR035076
A0AAV4NE00,Snake toxin/toxin-like domain-containing protein,Caerostris extrusa (Bark spider),204,18,108,,InterPro:IPR035076
A0AAV5T3M9,Snake toxin/toxin-like domain-containing protein,Pristionchus entomophagus,116,18,95,,InterPro:IPR035076
A0AAV5T3W2,Snake toxin/toxin-like domain-containing protein,Pristionchus entomophagus,96,22,95,,InterPro:IPR035076
A0AAV5T4I4,Snake toxin/toxin-like domain-containing protein,Pristionchus entomophagus,93,17,87,,InterPro:IPR035076
A0AAV5T5D9,Snake toxin/toxin-like domain-containing protein,Pristionchus entomophagus,204,114,184,,InterPro:IPR035076
A0AAV5T737,Snake toxin/toxin-like domain-containing protein,Pristionchus entomophagus,155,57,116,,InterPro:IPR035076
A0AAV5TDQ6,Snake toxin/toxin-like domain-containing protein,Pristionchus entomophagus,114,34,93,,InterPro:IPR035076
A0AAV5U5R9,Snake toxin/toxin-like domain-containing protein,Pristionchus entomophagus,100,13,80,,InterPro:IPR035076
A0AAV5U8G4,UPAR/Ly6 domain-containing protein,Pristionchus entomophagus,226,63,119,,InterPro:IPR035076
A0AAV6FGZ4,Sodefrin-like factor,Alosa alosa (allis shad),212,112,179,,InterPro:IPR035076
A0AAV6FHA1,Snake toxin/toxin-like domain-containing protein,Alosa alosa (allis shad),87,20,87,,InterPro:IPR035076
A0AAV6FHB1,Snake toxin/toxin-like domain-containing protein,Alosa alosa (allis shad),117,49,117,,InterPro:IPR035076
A0AAV6FZZ2,UPAR/Ly6 domain-containing protein,Alosa alosa (allis shad),180,77,146,,InterPro:IPR035076
A0AAV6G8H9,Snake toxin/toxin-like domain-containing protein,Alosa alosa (allis shad),76,21,75,,InterPro:IPR035076
A0AAV6GAZ0,UPAR/Ly6 domain-containing protein,Alosa alosa (allis shad),194,101,171,,InterPro:IPR035076
A0AAV6GBX4,UPAR/Ly6 domain-containing protein,Alosa alosa (allis shad),215,124,192,,InterPro:IPR035076
A0AAV6GBZ5,UPAR/Ly6 domain-containing protein,Alosa alosa (allis shad),204,112,181,,InterPro:IPR035076
A0AAV6H2H7,Snake toxin/toxin-like domain-containing protein,Alosa alosa (allis shad),211,112,187,,InterPro:IPR035076
A0AAV6PPC1,UPAR/Ly6 domain-containing protein,Solea senegalensis (Senegalese sole),205,112,182,,InterPro:IPR035076
A0AAV6PRB4,Snake toxin/toxin-like domain-containing protein,Solea senegalensis (Senegalese sole),125,21,100,,InterPro:IPR035076
A0AAV6QGB6,Snake toxin/toxin-like domain-containing protein,Solea senegalensis (Senegalese sole),127,20,88,,InterPro:IPR035076
A0AAV6QGD2,UPAR/Ly6 domain-containing protein,Solea senegalensis (Senegalese sole),106,20,83,,InterPro:IPR035076
A0AAV6SB25,UPAR/Ly6 domain-containing protein,Solea senegalensis (Senegalese sole),259,117,195,,InterPro:IPR035076
A0AAV6SCE9,UPAR/Ly6 domain-containing protein,Solea senegalensis (Senegalese sole),216,111,189,,InterPro:IPR035076
A0AAV6YG80,Snake toxin/toxin-like domain-containing protein,Engystomops pustulosus (Tungara frog),69,3,65,,InterPro:IPR035076
A0AAV6YIT0,UPAR/Ly6 domain-containing protein,Engystomops pustulosus (Tungara frog),114,9,84,,InterPro:IPR035076
A0AAV6YQA4,Snake toxin/toxin-like domain-containing protein,Engystomops pustulosus (Tungara frog),118,1,78,,InterPro:IPR035076
A0AAV6YTL0,Urokinase plasminogen activator surface receptor,Engystomops pustulosus (Tungara frog),190,4,84,,InterPro:IPR035076
A0AAV6YVW1,UPAR/Ly6 domain-containing protein,Engystomops pustulosus (Tungara frog),126,21,96,,InterPro:IPR035076
A0AAV6Z560,UPAR/Ly6 domain-containing protein,Engystomops pustulosus (Tungara frog),126,21,96,,InterPro:IPR035076
A0AAV6Z5V1,UPAR/Ly6 domain-containing protein,Engystomops pustulosus (Tungara frog),130,25,100,,InterPro:IPR035076
A0AAV6Z9T4,UPAR/Ly6 domain-containing protein,Engystomops pustulosus (Tungara frog),126,21,96,,InterPro:IPR035076
A0AAV6ZCM0,UPAR/Ly6 domain-containing protein,Engystomops pustulosus (Tungara frog),126,21,96,,InterPro:IPR035076
A0AAV6ZDW4,Snake toxin/toxin-like domain-containing protein,Engystomops pustulosus (Tungara frog),66,2,56,,InterPro:IPR035076
A0AAV6ZW00,Snake toxin/toxin-like domain-containing protein,Engystomops pustulosus (Tungara frog),92,12,46,,InterPro:IPR035076
A0AAV7B9K1,Snake toxin/toxin-like domain-containing protein,Engystomops pustulosus (Tungara frog),138,31,109,,InterPro:IPR035076
A0AAV7B9T2,Snake toxin/toxin-like domain-containing protein,Engystomops pustulosus (Tungara frog),147,29,110,,InterPro:IPR035076
A0AAV7Q5A0,Snake toxin/toxin-like domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),128,25,102,,InterPro:IPR035076
A0AAV7UZW3,Snake toxin/toxin-like domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),128,22,98,,InterPro:IPR035076
A0AAV7UZW8,UPAR/Ly6 domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),134,21,92,,InterPro:IPR035076
A0AAV7UZY2,UPAR/Ly6 domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),133,22,97,,InterPro:IPR035076
A0AAV7V002,Snake toxin/toxin-like domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),133,21,97,,InterPro:IPR035076
A0AAV7V0G1,UPAR/Ly6 domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),175,75,146,,InterPro:IPR035076
A0AAV7V1N0,Snake toxin/toxin-like domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),200,21,94,,InterPro:IPR035076
A0AAV7V238,UPAR/Ly6 domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),212,121,188,,InterPro:IPR035076
A0AAV7V275,Snake toxin/toxin-like domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),137,21,98,,InterPro:IPR035076
A0AAV7V303,UPAR/Ly6 domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),119,21,92,,InterPro:IPR035076
A0AAV7V309,UPAR/Ly6 domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),132,21,92,,InterPro:IPR035076
A0AAV7V319,Snake toxin/toxin-like domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),137,21,89,,InterPro:IPR035076
A0AAV7V322,UPAR/Ly6 domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),119,21,92,,InterPro:IPR035076
A0AAV7V326,Snake toxin/toxin-like domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),148,17,124,,InterPro:IPR035076
A0AAV7V3C6,Snake toxin/toxin-like domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),97,21,80,,InterPro:IPR035076
A0AAV7V3D2,Snake toxin/toxin-like domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),345,21,55,,InterPro:IPR035076
A0AAV7V3M7,Snake toxin/toxin-like domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),128,15,104,,InterPro:IPR035076
A0AAV7V3W3,UPAR/Ly6 domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),173,61,137,,InterPro:IPR035076
A0AAV7V3X9,UPAR/Ly6 domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),134,23,92,,InterPro:IPR035076
A0AAV7V404,UPAR/Ly6 domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),121,21,92,,InterPro:IPR035076
A0AAV7V4U8,UPAR/Ly6 domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),119,21,92,,InterPro:IPR035076
A0AAV7V5H6,Snake toxin/toxin-like domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),119,21,92,,InterPro:IPR035076
A0AAV7V6A4,UPAR/Ly6 domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),123,21,92,,InterPro:IPR035076
A0AAV7V702,UPAR/Ly6 domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),204,92,164,,InterPro:IPR035076
A0AAV7V746,UPAR/Ly6 domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),118,21,89,,InterPro:IPR035076
A0AAV9RT28,UPAR/Ly6 domain-containing protein,Crenichthys baileyi (White River springfish),196,103,173,,InterPro:IPR035076
A0AAV9SEP7,UPAR/Ly6 domain-containing protein,Crenichthys baileyi (White River springfish),163,44,116,,InterPro:IPR035076
A0AAW0H2N8,UPAR/Ly6 domain-containing protein,Myodes glareolus (Bank vole),130,24,96,,InterPro:IPR035076
A0AAW0H3D9,Ly-6/neurotoxin-like protein 1,Myodes glareolus (Bank vole),198,103,174,,InterPro:IPR035076
A0AAW0H3W8,UPAR/Ly6 domain-containing protein,Myodes glareolus (Bank vole),124,21,93,,InterPro:IPR035076
A0AAW0H3Y6,Snake toxin/toxin-like domain-containing protein,Myodes glareolus (Bank vole),150,50,148,,InterPro:IPR035076
A0AAW0H4Y5,Snake toxin/toxin-like domain-containing protein,Myodes glareolus (Bank vole),228,62,139,,InterPro:IPR035076
A0AAW0H5H5,steroid 11beta-monooxygenase,Myodes glareolus (Bank vole),1176,5,73,,InterPro:IPR035076
A0AAW0H5M0,UPAR/Ly6 domain-containing protein,Myodes glareolus (Bank vole),242,133,211,,InterPro:IPR035076
A0AAW0H639,Snake toxin/toxin-like domain-containing protein,Myodes glareolus (Bank vole),109,24,100,,InterPro:IPR035076
A0AAW0H643,UPAR/Ly6 domain-containing protein,Myodes glareolus (Bank vole),127,23,100,,InterPro:IPR035076
A0AAW0MGU5,UPAR/Ly6 domain-containing protein,Mugilogobius chulae (yellowstripe goby),172,102,170,,InterPro:IPR035076
A0AAW0MNB0,Snake toxin/toxin-like domain-containing protein,Mugilogobius chulae (yellowstripe goby),194,87,155,,InterPro:IPR035076
A0AAW0MP18,UPAR/Ly6 domain-containing protein,Mugilogobius chulae (yellowstripe goby),491,113,180,,InterPro:IPR035076
A0AAW0MP74,Snake toxin/toxin-like domain-containing protein,Mugilogobius chulae (yellowstripe goby),176,101,169,,InterPro:IPR035076
A0AAW0N231,UPAR/Ly6 domain-containing protein,Mugilogobius chulae (yellowstripe goby),122,18,97,,InterPro:IPR035076
A0AAW0NK07,Snake toxin/toxin-like domain-containing protein,Mugilogobius chulae (yellowstripe goby),91,21,91,,InterPro:IPR035076
A0AAW0PGP5,UPAR/Ly6 domain-containing protein,Mugilogobius chulae (yellowstripe goby),412,112,181,,InterPro:IPR035076
A0AAW0PGP5,UPAR/Ly6 domain-containing protein,Mugilogobius chulae (yellowstripe goby),412,320,388,,InterPro:IPR035076
A0AAW0PRL5,UPAR/Ly6 domain-containing protein,Mugilogobius chulae (yellowstripe goby),108,20,83,,InterPro:IPR035076
A0AAW0XW39,Snake toxin/toxin-like domain-containing protein,Cherax quadricarinatus (Australian red claw crayfish),104,26,95,,InterPro:IPR035076
A0AAW1AX73,UPAR/Ly6 domain-containing protein,Crotalus adamanteus (Eastern diamondback rattlesnake),297,191,272,,InterPro:IPR035076
A0AAW1BL31,UPAR/Ly6 domain-containing protein,Crotalus adamanteus (Eastern diamondback rattlesnake),181,75,152,,InterPro:IPR035076
A0AAW1BLC8,UPAR/Ly6 domain-containing protein,Crotalus adamanteus (Eastern diamondback rattlesnake),127,21,98,,InterPro:IPR035076
A0AAW1BLE1,Snake toxin/toxin-like domain-containing protein,Crotalus adamanteus (Eastern diamondback rattlesnake),86,22,84,,InterPro:IPR035076
A0AAW1BLI6,UPAR/Ly6 domain-containing protein,Crotalus adamanteus (Eastern diamondback rattlesnake),126,21,96,,InterPro:IPR035076
A0AAW1BLL4,Snake toxin/toxin-like domain-containing protein,Crotalus adamanteus (Eastern diamondback rattlesnake),84,28,83,,InterPro:IPR035076
A0AAW1BLN1,UPAR/Ly6 domain-containing protein,Crotalus adamanteus (Eastern diamondback rattlesnake),127,22,97,,InterPro:IPR035076
A0AAW1BLP8,Snake toxin/toxin-like domain-containing protein,Crotalus adamanteus (Eastern diamondback rattlesnake),115,36,110,,InterPro:IPR035076
A0AAW1BM20,Snake toxin/toxin-like domain-containing protein,Crotalus adamanteus (Eastern diamondback rattlesnake),83,12,82,,InterPro:IPR035076
A0AAW1BMA5,Snake toxin/toxin-like domain-containing protein,Crotalus adamanteus (Eastern diamondback rattlesnake),88,22,86,,InterPro:IPR035076
A0AAW1BMB4,UPAR/Ly6 domain-containing protein,Crotalus adamanteus (Eastern diamondback rattlesnake),132,29,106,,InterPro:IPR035076
A0AAW1BMD1,Snake toxin/toxin-like domain-containing protein,Crotalus adamanteus (Eastern diamondback rattlesnake),783,680,752,,InterPro:IPR035076
A0AAW1BN26,UPAR/Ly6 domain-containing protein,Crotalus adamanteus (Eastern diamondback rattlesnake),109,21,97,,InterPro:IPR035076
A0AAW1C7N5,Snake toxin/toxin-like domain-containing protein,Crotalus adamanteus (Eastern diamondback rattlesnake),82,10,81,,InterPro:IPR035076
A0AAW1DTI8,UPAR/Ly6 domain-containing protein,Zoarces viviparus (Viviparous eelpout),207,115,184,,InterPro:IPR035076
A0AAW1DTZ4,UPAR/Ly6 domain-containing protein,Zoarces viviparus (Viviparous eelpout),207,115,184,,InterPro:IPR035076
A0AAW1DVH9,Snake toxin/toxin-like domain-containing protein,Zoarces viviparus (Viviparous eelpout),127,20,101,,InterPro:IPR035076
A0AAW1EFE9,Snake toxin/toxin-like domain-containing protein,Zoarces viviparus (Viviparous eelpout),80,22,79,,InterPro:IPR035076
A0AAW1EK16,Snake toxin/toxin-like domain-containing protein,Zoarces viviparus (Viviparous eelpout),127,20,88,,InterPro:IPR035076
A0AAW1EKB2,Snake toxin/toxin-like domain-containing protein,Zoarces viviparus (Viviparous eelpout),136,29,97,,InterPro:IPR035076
A0AAW1EV77,Snake toxin/toxin-like domain-containing protein,Zoarces viviparus (Viviparous eelpout),127,20,101,,InterPro:IPR035076
A0AAW1LUC7,Snake toxin/toxin-like domain-containing protein,Popillia japonica (Japanese beetle),146,24,116,,InterPro:IPR035076
A0AAW1Z0I1,UPAR/Ly6 domain-containing protein,Culter alburnus (Topmouth culter),201,112,178,,InterPro:IPR035076
A0AAW1Z0Q7,UPAR/Ly6 domain-containing protein,Culter alburnus (Topmouth culter),195,103,172,,InterPro:IPR035076
A0AAW1Z0Z3,UPAR/Ly6 domain-containing protein,Culter alburnus (Topmouth culter),118,20,94,,InterPro:IPR035076
A0AAW1Z2F0,UPAR/Ly6 domain-containing protein,Culter alburnus (Topmouth culter),196,107,173,,InterPro:IPR035076
A0AAW1Z2G8,UPAR/Ly6 domain-containing protein,Culter alburnus (Topmouth culter),202,111,179,,InterPro:IPR035076
A0AAW1Z2S1,UPAR/Ly6 domain-containing protein,Culter alburnus (Topmouth culter),115,21,91,,InterPro:IPR035076
A0AAW1Z3J1,Snake toxin/toxin-like domain-containing protein,Culter alburnus (Topmouth culter),276,140,208,,InterPro:IPR035076
A0AAW1Z3W2,UPAR/Ly6 domain-containing protein,Culter alburnus (Topmouth culter),200,111,177,,InterPro:IPR035076
A0AAW1Z407,UPAR/Ly6 domain-containing protein,Culter alburnus (Topmouth culter),245,156,222,,InterPro:IPR035076
A0AAW1Z4P6,UPAR/Ly6 domain-containing protein,Culter alburnus (Topmouth culter),114,20,90,,InterPro:IPR035076
A0AAW1ZGD6,UPAR/Ly6 domain-containing protein,Culter alburnus (Topmouth culter),127,20,98,,InterPro:IPR035076
A0AAW2AU02,UPAR/Ly6 domain-containing protein,Culter alburnus (Topmouth culter),197,109,174,,InterPro:IPR035076
A0AAW2AWB5,Snake toxin/toxin-like domain-containing protein,Culter alburnus (Topmouth culter),76,21,75,,InterPro:IPR035076
A0AAW2AZM0,Uncharacterized protein,Culter alburnus (Topmouth culter),205,48,113,,InterPro:IPR035076
A0AAX6NVH2,UPAR/Ly6 domain-containing protein,Heterocephalus glaber (Naked mole rat),153,47,124,,InterPro:IPR035076
A0AAX6NVJ9,Snake toxin/toxin-like domain-containing protein,Heterocephalus glaber (Naked mole rat),110,20,87,,InterPro:IPR035076
A0AAX6QMZ1,Snake toxin/toxin-like domain-containing protein,Heterocephalus glaber (Naked mole rat),195,60,135,,InterPro:IPR035076
A0AAX6SG27,UPAR/Ly6 domain-containing protein,Heterocephalus glaber (Naked mole rat),136,27,104,,InterPro:IPR035076
A0AAX7TQX4,Snake toxin/toxin-like domain-containing protein,Astatotilapia calliptera (Eastern happy),123,18,97,,InterPro:IPR035076
A0AAX7ULR3,Snake toxin/toxin-like domain-containing protein,Astatotilapia calliptera (Eastern happy),135,29,97,,InterPro:IPR035076
A0AAX7VH71,UPAR/Ly6 domain-containing protein,Astatotilapia calliptera (Eastern happy),213,117,192,,InterPro:IPR035076
A0AAX7VVC4,Snake toxin/toxin-like domain-containing protein,Astatotilapia calliptera (Eastern happy),88,20,87,,InterPro:IPR035076
A0AAY4BXC8,UPAR/Ly6 domain-containing protein,Denticeps clupeoides (denticle herring),156,65,132,,InterPro:IPR035076
A0AAY4BY19,UPAR/Ly6 domain-containing protein,Denticeps clupeoides (denticle herring),195,109,172,,InterPro:IPR035076
A0AAY4EW92,Snake toxin/toxin-like domain-containing protein,Denticeps clupeoides (denticle herring),93,20,90,,InterPro:IPR035076
A0AAY5EC54,UPAR/Ly6 domain-containing protein,Electrophorus electricus (Electric eel),194,99,171,,InterPro:IPR035076
A0AAZ1XIQ6,UPAR/Ly6 domain-containing protein,Oreochromis aureus (Israeli tilapia),197,104,174,,InterPro:IPR035076
A0AAZ1XJ60,UPAR/Ly6 domain-containing protein,Oreochromis aureus (Israeli tilapia),243,155,220,,InterPro:IPR035076
A0AAZ1XJQ9,UPAR/Ly6 domain-containing protein,Oreochromis aureus (Israeli tilapia),200,112,177,,InterPro:IPR035076
A0AAZ1XQZ4,Snake toxin/toxin-like domain-containing protein,Oreochromis aureus (Israeli tilapia),126,20,88,,InterPro:IPR035076
A0AAZ1XRM6,UPAR/Ly6 domain-containing protein,Oreochromis aureus (Israeli tilapia),207,114,184,,InterPro:IPR035076
A0AAZ3PQE7,UPAR/Ly6 domain-containing protein,Oncorhynchus tshawytscha (Chinook salmon),151,43,121,,InterPro:IPR035076
A0AAZ3QIV7,Snake toxin/toxin-like domain-containing protein,Oncorhynchus tshawytscha (Chinook salmon),126,20,88,,InterPro:IPR035076
A0AAZ3QRY1,Snake toxin/toxin-like domain-containing protein,Oncorhynchus tshawytscha (Chinook salmon),125,19,87,,InterPro:IPR035076
A0AB13A3T4,Uncharacterized protein LOC566752 precursor,Danio rerio (Zebrafish),199,112,176,,InterPro:IPR035076
A0AB32TH96,UPAR/Ly6 domain-containing protein,Danio rerio (Zebrafish),160,70,137,,InterPro:IPR035076
A0AB32TH96,UPAR/Ly6 domain-containing protein,Danio rerio (Zebrafish),160,18,55,,InterPro:IPR035076
A0AB34GVT9,UPAR/Ly6 domain-containing protein,Eschrichtius robustus (California gray whale),130,21,98,,InterPro:IPR035076
A0ABC9W6S1,Lymphocyte antigen 6E,Grus japonensis (Japanese crane),126,21,96,,InterPro:IPR035076
A0ABC9W6T8,Prostate stem cell antigen-like,Grus japonensis (Japanese crane),122,21,92,,InterPro:IPR035076
A0ABC9W7W2,Lymphocyte antigen 6E-like,Grus japonensis (Japanese crane),71,16,69,,InterPro:IPR035076
A0ABC9W907,Lymphocyte antigen 6E-like,Grus japonensis (Japanese crane),166,61,136,,InterPro:IPR035076
A0ABC9W907,Lymphocyte antigen 6E-like,Grus japonensis (Japanese crane),166,21,55,,InterPro:IPR035076
A0ABD0VWG2,Uncharacterized protein,Umbra pygmaea (Eastern mudminnow),126,23,99,,InterPro:IPR035076
A0ABD0VWT6,Uncharacterized protein,Umbra pygmaea (Eastern mudminnow),128,21,101,,InterPro:IPR035076
A0ABD0X2L1,Uncharacterized protein,Umbra pygmaea (Eastern mudminnow),82,22,81,,InterPro:IPR035076
A0ABD0XCN8,Uncharacterized protein,Umbra pygmaea (Eastern mudminnow),207,113,185,,InterPro:IPR035076
A0ABD0XKK2,Uncharacterized protein,Umbra pygmaea (Eastern mudminnow),123,19,98,,InterPro:IPR035076
A0ABD1IW98,Uncharacterized protein,Coilia grayii (Gray's grenadier anchovy),140,52,117,,InterPro:IPR035076
A0ABD1J035,Uncharacterized protein,Coilia grayii (Gray's grenadier anchovy),223,113,185,,InterPro:IPR035076
A0ABD1J9M6,Uncharacterized protein,Coilia grayii (Gray's grenadier anchovy),128,20,98,,InterPro:IPR035076
A0ABD1JB59,Uncharacterized protein,Coilia grayii (Gray's grenadier anchovy),253,161,230,,InterPro:IPR035076
A0ABD1JD83,Uncharacterized protein,Coilia grayii (Gray's grenadier anchovy),207,115,184,,InterPro:IPR035076
A0ABD1JE20,Uncharacterized protein,Coilia grayii (Gray's grenadier anchovy),206,114,183,,InterPro:IPR035076
A0ABD1KP90,Uncharacterized protein,Coilia grayii (Gray's grenadier anchovy),203,104,179,,InterPro:IPR035076
A0ABD2DK90,Lymphocyte antigen 6D,Daubentonia madagascariensis (Aye-aye),128,21,93,,InterPro:IPR035076
A0ABD2DL29,Secreted Ly-6/uPAR-related protein 1,Daubentonia madagascariensis (Aye-aye),101,24,100,,InterPro:IPR035076
A0ABD2DLW1,Lymphocyte antigen 6E,Daubentonia madagascariensis (Aye-aye),130,21,98,,InterPro:IPR035076
A0ABD2FZ03,Uncharacterized protein,Pagothenia borchgrevinki (Bald rockcod),203,108,181,,InterPro:IPR035076
A0ABD2Q161,Uncharacterized protein,Cichlidogyrus casuarinus,124,24,101,,InterPro:IPR035076
A0ABD2Q404,Uncharacterized protein,Cichlidogyrus casuarinus,113,21,87,,InterPro:IPR035076
A0ABD3UZ52,Uncharacterized protein,Sinanodonta woodiana (Chinese pond mussel),2115,1976,2053,,InterPro:IPR035076
A0ABD3V087,Uncharacterized protein,Sinanodonta woodiana (Chinese pond mussel),144,20,112,,InterPro:IPR035076
A0ABD3WX20,Uncharacterized protein,Sinanodonta woodiana (Chinese pond mussel),171,66,132,,InterPro:IPR035076
A0ABF7SX40,Lymphocyte antigen 6E,Lamprotornis superbus,1164,244,319,,InterPro:IPR035076
A0ABF7SX40,Lymphocyte antigen 6E,Lamprotornis superbus,1164,141,185,,InterPro:IPR035076
A5X2W9,Snake toxin/toxin-like domain-containing protein,Sistrurus catenatus edwardsii (Desert massasauga),86,22,84,,InterPro:IPR035076
A5X2X0,Snake toxin/toxin-like domain-containing protein,Sistrurus catenatus edwardsii (Desert massasauga),85,22,84,,InterPro:IPR035076
A6HRX4,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),181,21,93,,InterPro:IPR035076
